[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Jellyfin-Android-_v2.6.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
3210524083296fd9    5 of   6   org/jellyfin/mobile/ui/screens/connect/ComposableSingletons$ServerSelectionKt
6d28f9ccbe0b452d    2 of   2   shark/ReferencePattern$JavaLocalPattern$Companion
1bca5db64ff1709d    8 of  31   androidx/compose/runtime/GroupKind
d6ead51e35428a92    5 of   6   androidx/compose/foundation/text/TextFieldScrollerPosition$Companion$Saver$1
4c9f4305d5722d4b   10 of 325   androidx/compose/ui/text/android/TextAndroidCanvas
67cda4de10848657   18 of  28   androidx/compose/runtime/PausableMonotonicFrameClock
104f01ce6952bef6    8 of   8   shark/AndroidReferenceMatchers$INPUT_METHOD_MANAGER_IS_TERRIBLE
aabecbe51b40784f    5 of   8   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1$2$WhenMappings
d4db6d8a9aa35e3c    2 of   5   androidx/compose/ui/platform/DelegatingSoftwareKeyboardController
2385b3852788e8b3    4 of   4   androidx/compose/animation/core/TransitionKt$createTransitionAnimation$1$1
7329b6b0e77b0485    1 of   2   com/google/android/gms/common/api/internal/ApiExceptionMapper
053873b1209f4ca6    3 of  61   androidx/room/DatabaseConfiguration
201158e03d3d615b   51 of 265   androidx/compose/ui/text/platform/extensions/SpannableExtensions_androidKt
c3f1bd20ebd46977    1 of  20   leakcanary/internal/activity/screen/LeaksScreen$onGroupsRetrieved$1
2d60da813b411fec    1 of  70   kotlinx/coroutines/channels/ChannelsKt
118f42f650f584df    2 of   2   androidx/room/RoomDatabase$Companion
c0c2528dfdb4abbd    3 of   3   shark/AndroidReferenceMatchers$VIEW_TOOLTIP_CALLBACK
7e41b8da055cfc04    3 of   3   shark/AndroidReferenceMatchers$SPELL_CHECKER
12deb12e99822758    2 of   2   androidx/compose/ui/text/input/PartialGapBuffer$Companion
32d48b353777f47e    1 of   4   org/jellyfin/mobile/webapp/RemotePlayerService$special$$inlined$inject$default$1
20ca1fe596f2043f    1 of   1   com/google/android/gms/dynamite/DynamiteModule$VersionPolicy$SelectionResult
ae1e213953402ffe    8 of  10   kotlinx/coroutines/flow/StartedWhileSubscribed$command$2
3637d9ecb009ad91    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLayoutModifierInLookahead$1
35558995dd268acb    3 of   3   androidx/compose/runtime/changelist/Operation$EnsureRootGroupStarted
6dc8faf06e5f2313   18 of  23   androidx/compose/foundation/text/TextFieldCursorKt$cursor$1$2
5d5365775aad457b    7 of   8   androidx/compose/foundation/text/TextFieldCursorKt
861645dd86ad6aa9    3 of   3   leakcanary/internal/activity/LeakActivity$leaksButtonIconView$2
cac75ffe5b5ba164    4 of   4   androidx/compose/material/ElevationOverlayKt$LocalElevationOverlay$1
fa7ddee8d8784e22    8 of  10   androidx/fragment/app/DefaultSpecialEffectsController$AnimationInfo
d870a1155f184923    2 of  15   androidx/compose/foundation/text/DeadKeyCombiner
5253bf0210cb7fc0    6 of  19   androidx/compose/ui/draw/DrawWithContentElement
d19f7f5c50f62d7a    2 of   5   androidx/compose/ui/platform/WindowRecomposerPolicy$createAndInstallWindowRecomposer$1
0729b5ad895b3551    5 of   7   androidx/compose/ui/platform/DisposableSaveableStateRegistry
bbbc9c46b04b6c7b    1 of   2   com/google/android/gms/common/api/UnsupportedApiCallException
791e36d392a8d3ca   16 of  30   com/google/android/gms/cast/framework/zzah
f3225eb7fbb5b4d7    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetModifier$1
0dbb91e5966689e6    2 of   7   shark/AndroidReferenceMatchers$VIEW_GROUP__M_PRE_SORTED_CHILDREN$add$1
a195983c3f16db43   21 of 344   androidx/compose/ui/text/ParagraphStyle
7f2de4afaceaa875    1 of   2   androidx/compose/ui/node/ComposeUiNode
0a7994b40c9918e8    1 of   1   androidx/compose/ui/layout/OnGloballyPositionedModifierKt
632b5c4c4c97825c    1 of   2   com/google/android/datatransport/runtime/ExecutionModule
479d8a377ee5ee3e    2 of   3   com/google/android/datatransport/runtime/time/TimeModule_EventClockFactory$InstanceHolder
aa215b988e7de653    2 of   4   kotlin/jvm/internal/IntCompanionObject
673c614bf3fecc45   14 of  16   com/google/android/gms/common/zzc
20a3dc4bca816a33    5 of   7   androidx/fragment/app/Fragment$2
61f1f673b37e93ee    1 of  80   com/google/android/gms/cast/framework/media/zzaa
8ff4a1b32034ad7a    4 of   6   androidx/compose/ui/geometry/Size$Companion
d8879a60d3d178e4    4 of   4   androidx/compose/ui/text/SpanStyleKt$resolveSpanStyleDefaults$1
1b4ca080b04f2f9b    1 of  15   kotlinx/coroutines/DebugStringsKt
36b5c21031f1f6b0    3 of   8   androidx/compose/foundation/layout/CrossAxisAlignment
d5113296fadab5c9    4 of   4   leakcanary/ServiceWatcher$install$3
d887b40da26fa96e   22 of  40   androidx/compose/ui/text/platform/AndroidParagraphHelper_androidKt
ac5c2075fb60ecee    3 of   6   androidx/compose/ui/text/font/FontSynthesis$Companion
c00ed9bac1b5e90f   28 of 105   androidx/compose/ui/graphics/colorspace/TransferParameters
4e3252b6ab6afbe4    2 of   4   androidx/activity/result/ActivityResultRegistry$CallbackAndContract
07c506f5ac29b601   29 of  44   androidx/lifecycle/ProcessLifecycleOwner
3ba973ff6713ecb1    5 of   5   androidx/compose/ui/text/style/Hyphens$Companion
9722e8b9a1043323    1 of   3   kotlinx/coroutines/sync/SemaphoreImpl$onCancellationRelease$1
b33e4c6de3377132    7 of  31   androidx/compose/ui/graphics/ImageBitmapKt
1b0f6c72af9d84b6    5 of   5   com/google/android/datatransport/runtime/scheduling/SchedulingConfigModule_ConfigFactory
f1c1fc0338d77fb2    7 of   7   androidx/sqlite/db/framework/FrameworkSQLiteDatabase$query$cursorFactory$1
c4006747935bf43f    6 of  11   kotlin/LazyKt__LazyJVMKt
1aecc0113b262e66   35 of  73   androidx/compose/runtime/saveable/RememberSaveableKt
90238b44569a15f4    1 of   1   androidx/compose/ui/semantics/SemanticsConfigurationKt
3812829a10f425c4   72 of 243   androidx/collection/MutableScatterMap
57692d29680f132d   45 of 238   androidx/collection/LongSparseArray
6a880de4d0ae8a6f   12 of  29   androidx/compose/foundation/gestures/ForEachGestureKt$awaitEachGesture$2
787ac7383afdcb83    2 of   2   androidx/compose/foundation/layout/SpacerKt$Spacer$$inlined$Layout$1
de22c6adc791e75e    1 of   3   androidx/compose/foundation/text/TextFieldDelegate$Companion$restartInput$1
48e411b98671e64c    1 of   5   androidx/compose/foundation/text/TextFieldScrollKt$textFieldScrollable$2$wrappedScrollableState$1$1$canScrollForward$2
94aa01cb471c2fbe   27 of  44   com/google/android/gms/internal/cast/zzno
9a179254997a79b2    2 of   2   com/google/android/gms/internal/cast/zziw
b0fdac9030fcf719    3 of   3   androidx/compose/ui/layout/RootMeasurePolicy$measure$2
97de6f7d5571872b    6 of  53   kotlin/text/CharsKt__CharJVMKt
893ca5b23fb86c18    3 of   7   androidx/compose/ui/node/LayoutNodeKt
cde80e6e6a8c8029    3 of   3   shark/AndroidReferenceMatchers$RAZER_TEXT_KEY_LISTENER__MCONTEXT
137d61ad9213af65    2 of   3   androidx/compose/runtime/saveable/SaverKt$AutoSaver$2
e815383452a22197   11 of  23   androidx/compose/ui/text/EmojiSupportMatch
e7f14351d290c93b    4 of   7   com/google/android/gms/common/util/DefaultClock
7e54f9cde15c27df    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalConfiguration$1
9bee696c920f5216   17 of  83   com/google/android/gms/internal/cast/zzsz
8582736ecd877a43   26 of 269   kotlin/collections/MapsKt__MapsKt
a66ef389b65733f0    3 of   3   androidx/compose/animation/core/TwoWayConverterImpl
b63ec282c60d026a   11 of  16   androidx/compose/runtime/saveable/ListSaverKt$listSaver$1
f0b4acc0fbbaf777    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalFocusManager$1
9f5d18a80602ef17    2 of   4   androidx/compose/foundation/text/KeyboardActions$Companion
3ffc5d1268aa484f   52 of  64   com/google/android/gms/cast/framework/CastOptions
4f3b9662948dcd68    3 of   3   shark/AndroidReferenceMatchers$TOAST_TN
8048bef15690cd2c    2 of   9   shark/AndroidReferenceMatchers$RAZER_TEXT_KEY_LISTENER__MCONTEXT$add$1
1f35d74b7ec4c875    4 of  12   androidx/compose/material/MinimumInteractiveModifier
cf5b6a05485b9302    2 of   7   shark/AndroidReferenceMatchers$CONNECTIVITY_MANAGER__SINSTANCE$add$1
613767382273b724    4 of   8   kotlinx/coroutines/flow/internal/FusibleFlow$DefaultImpls
a13cd4cbd7fe4d0b    1 of   1   com/google/android/gms/common/api/internal/zac
0de44d5aae2d2821    4 of  33   androidx/compose/ui/text/android/BoringLayoutFactory
0d30abb9d762ea72    9 of  12   leakcanary/AndroidLeakFixes$Companion$onActivityDestroyed$1
94e7b93f923d4b32    3 of   9   leakcanary/internal/activity/ui/SimpleListAdapter
d333561257254e78   13 of  18   androidx/compose/ui/input/pointer/InternalPointerEvent
378593e2e0503d62    6 of   8   androidx/compose/material/ripple/RippleThemeKt
a00e1cd4276571a9  149 of 605   androidx/compose/ui/node/NodeChain
cebfc610f08486db   35 of  46   com/google/android/datatransport/runtime/scheduling/jobscheduling/JobInfoScheduler
b06880c945676857    2 of  37   com/google/android/gms/internal/cast/zzez
8bf178ffa8bc43f0    6 of   6   com/google/android/datatransport/runtime/DaggerTransportRuntimeComponent$Builder
2f60f8226c61ae52    2 of  35   androidx/compose/runtime/RecomposeScopeImpl$Companion
6e92061e98489329    3 of   3   kotlin/coroutines/jvm/internal/DebugProbesKt
9f9fdb619b1083f0    5 of  14   androidx/compose/ui/graphics/Outline$Rounded
f77da7edf5dc8dfd    1 of   4   androidx/lifecycle/LiveData$1
39bd6417040b9e05   18 of  28   androidx/compose/ui/platform/ComposeView
abb867b09e3c6058    2 of   2   androidx/compose/runtime/changelist/ComposerChangeListWriter$Companion
fae1212e8478401c    2 of   2   androidx/compose/foundation/relocation/BringIntoViewRequesterImpl$bringIntoView$1
46be42f48acaab1c    2 of   7   androidx/sqlite/db/framework/FrameworkSQLiteStatement
b6c1a551a2ecb4db    8 of   8   androidx/compose/foundation/layout/RowColumnMeasureHelperResult
841fbf76b0c7e412   11 of  19   com/google/android/datatransport/runtime/scheduling/DefaultScheduler
baf95d5eb100457a    8 of  18   org/jellyfin/mobile/app/ApiClientController$loadPreviouslyUsedServers$2
ff240114ecfffb25    5 of  12   leakcanary/internal/PlumberInstaller
72c46e8117e14a5d    1 of   4   kotlin/collections/IntIterator
52174b3b675d6364    7 of  22   kotlin/internal/ProgressionUtilKt
404d62bce5575eed    1 of  31   com/google/android/gms/internal/cast/zzan
c4b8f292adabf8de  116 of 259   androidx/mediarouter/media/PlatformMediaRouter1RouteProvider$JellybeanMr2Impl
28109a030e1010b7    3 of  44   androidx/compose/ui/layout/MeasureScope
c4dad25c28dd0487    7 of  63   leakcanary/internal/LeakCanaryFileProvider$SimplePathStrategy
68550bcf7ceaab64    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$TestTag$1
2c287e2bf389803d    6 of 116   androidx/compose/ui/modifier/ModifierLocalManager
86d7769750966522   28 of  64   androidx/compose/runtime/snapshots/Snapshot
78e55477995e5cda   50 of  67   androidx/compose/ui/graphics/colorspace/Oklab
041f9e9ad6e34c08    2 of  10   shark/AndroidReferenceMatchers$SEM_CLIPBOARD_MANAGER__MCONTEXT$add$1
c4e81a6c81fe5c55    2 of  13   androidx/compose/ui/graphics/vector/PathNode$RelativeVerticalTo
0b13ededd5ff8887   14 of 170   androidx/compose/ui/geometry/RoundRect
11dee0f35e735c1b   92 of 146   androidx/compose/runtime/Recomposer$runRecomposeAndApplyChanges$2$1
5bf5de3713674385    3 of   5   androidx/compose/ui/graphics/CompositingStrategy$Companion
f2fd4bc812ee2078    2 of   2   androidx/compose/ui/platform/RenderNodeLayer$Companion
7d2b73b4dd92613c    9 of  25   org/jellyfin/sdk/JellyfinOptions$Builder
509e3d8232856ed1   30 of  75   androidx/compose/ui/text/platform/AndroidTextPaint
04ae3784555946e0    5 of   6   leakcanary/internal/InternalLeakCanary$isDebuggableBuild$2
c31326c9c93c11af    5 of  66   com/google/android/gms/common/ConnectionResult
87af2de8391c9821    2 of  32   org/jellyfin/mobile/utils/AndroidVersion
08bd1420bc065a7c    3 of   6   com/google/android/gms/cast/zzu
348dc4be7b11f4e8    1 of   3   kotlinx/coroutines/DisposeOnCancel
b1bebdf64b63dd41    3 of   4   kotlin/jvm/internal/CallableReference$NoReceiver
9c8d91a912cff5e5    1 of  11   kotlinx/coroutines/EventLoopKt
c65a5d987e898dd7    5 of   7   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNode$ModificationResult
31e1e16a91dc3338    4 of   4   io/ktor/client/HttpClientConfig$install$1
9693315fc03d4d1a    1 of  13   com/google/android/gms/cast/framework/zzm
2ed32f3f9b899e65    2 of   3   com/google/android/datatransport/runtime/scheduling/persistence/EventStoreModule_DbNameFactory$InstanceHolder
3438962214127156    3 of   3   androidx/compose/animation/core/AnimationVector
c45c9e70bc804797    1 of   1   androidx/compose/ui/node/DrawModifierNode
67f0424720d13cf8    5 of   5   shark/AndroidReferenceMatchers$CLIPBOARD_EX_MANAGER
3db17db015e9396c    2 of  15   shark/AndroidObjectInspectors$ANDROIDX_FRAGMENT$leakingObjectFilter$1
1112ee2f1cc64706   57 of 222   androidx/fragment/app/FragmentStore
72d9a8cba05fd3a8    4 of   6   com/google/android/datatransport/runtime/scheduling/jobscheduling/SchedulerConfig$Flag
76775d5c511638c9   23 of  44   org/jellyfin/sdk/Jellyfin
5873473c2a431175    2 of   8   curtains/WindowsKt$tooltipString$2
f930bc5e1062a5c1    6 of  16   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$SemanticsNodeCopy
7eb5fe2b219edba4   69 of 922   kotlin/text/StringsKt__StringsKt
5615d9e1d46c3d05    4 of  68   androidx/compose/ui/graphics/colorspace/Lab
f563f64a878a3b3f    1 of   1   com/google/android/gms/internal/cast/zzll
a1739cfde4c4b221    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLookaheadMeasure$1
9cbb35e3c2620c11    1 of   1   androidx/compose/ui/focus/FocusPropertiesModifierNodeKt
bf8fc735d2e99470    2 of   2   androidx/fragment/app/FragmentManagerViewModel$1
5b0fe058b6515b61    6 of   8   androidx/compose/ui/platform/AndroidComposeView$resendMotionEventOnLayout$1
76881ba7cbb88f5f    7 of  95   androidx/compose/ui/semantics/SemanticsConfiguration
314fbd50f20a5d31    2 of   7   shark/AndroidReferenceMatchers$INPUT_METHOD_MANAGER_IS_TERRIBLE$add$6
59f05b9f6d80559d    4 of   6   kotlinx/coroutines/scheduling/UnlimitedIoScheduler
28c31fc0bbfd184a    1 of   2   androidx/compose/foundation/gestures/ForEachGestureKt$awaitAllPointersUp$3
c43a1ffa809c3dce    6 of  10   com/google/android/gms/cast/framework/media/CastMediaOptions$Builder
a39302b1c3147c12   11 of  37   kotlinx/coroutines/channels/ChannelCoroutine
6575bd51f4107242    2 of 131   androidx/compose/ui/graphics/Brush$Companion
209546b6d9bd2c8d    4 of  37   androidx/room/InvalidationTracker$ObservedTableTracker
e81226872f1f3e24   29 of 151   androidx/compose/foundation/gestures/ContentInViewNode
391e5a6af65fd468    2 of  86   androidx/compose/foundation/text/selection/TextFieldSelectionManager$touchSelectionObserver$1
b8a006973b73011c    5 of  30   androidx/compose/ui/input/pointer/PointerHoverIconModifierElement
09333f4c4704bb69   11 of  16   androidx/compose/animation/core/AnimateAsStateKt$animateValueAsState$3$1
6463a10aff4776f3    1 of   7   kotlin/coroutines/jvm/internal/RestrictedSuspendLambda
fdd948658c87f5d0   17 of  45   kotlinx/coroutines/flow/internal/SafeCollector
d2b539e2c48cd5a2    5 of  50   com/google/android/gms/common/api/Status
cf91c02f33060a21    4 of   4   androidx/compose/ui/graphics/PathFillType$Companion
7826f630388453c9    2 of   9   shark/AndroidReferenceMatchers$USER_MANAGER__SINSTANCE$add$1
a02f74731a6641f4    4 of  19   kotlinx/coroutines/internal/MainDispatchersKt
2eee308162a0c4a8    7 of   7   kotlin/coroutines/AbstractCoroutineContextElement
0cdad3d2f4091871    4 of   4   androidx/compose/ui/layout/PinnableContainerKt$LocalPinnableContainer$1
cbaaec24c29bfc30    3 of  11   androidx/compose/ui/input/pointer/AndroidPointerIconType
175a70cdc6154f66   28 of  32   org/jellyfin/mobile/app/ApiModuleKt
3efeb698566ec5f4    2 of   5   org/jellyfin/sdk/model/ServerVersion$Companion$comparator$1
a04c0bb77c7baeef   61 of  87   androidx/compose/ui/platform/WindowRecomposer_androidKt
1b0d6aa0c14fb79a   13 of  17   androidx/compose/material/TextFieldImplKt$CommonDecorationBox$3$decoratedLabel$1$1
d411c058a62230ec    4 of  10   androidx/core/view/SoftwareKeyboardControllerCompat
d4d184c7be59b44c    3 of  19   shark/ReferencePattern$NativeGlobalVariablePattern
071464b1e44c778f   15 of  16   androidx/compose/runtime/Stack
d3a06446fb9b012b    1 of   3   androidx/compose/animation/AnimatedVisibilityKt$AnimatedEnterExitImpl$4
f52965690607ab99    4 of  51   androidx/compose/foundation/gestures/UpdatableAnimationState
983a31aa3ef94bad    1 of   3   androidx/compose/ui/platform/ViewLayer$Companion$OutlineProvider$1
af304308977d1105    4 of  10   androidx/compose/animation/core/KeyframesSpec$KeyframesSpecConfig
0c621e2113eecd56    5 of   7   androidx/compose/ui/unit/AndroidDensity_androidKt
1180ba921f8e8333    7 of  56   androidx/compose/ui/text/MultiParagraphKt
292c716f73478b17   12 of  34   com/google/android/datatransport/runtime/AutoValue_SendRequest$Builder
69033a0247c9598d   65 of 170   androidx/collection/MutableObjectIntMap
6874e685be83554e    2 of   6   androidx/appcompat/app/AppLocalesMetadataHolderService
5f7d79a9dc943651    6 of   9   kotlin/sequences/FilteringSequence
7f6b063da47d052e    1 of   3   shark/AndroidObjectInspectors$LOADED_APK
a3df44f6d4d09857    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalPointerIconService$1
1888b3e26859b327    4 of   4   androidx/savedstate/SavedStateRegistryController$Companion
e55d53cd937ee2ab   10 of  23   androidx/compose/runtime/snapshots/ReadonlySnapshot
be4deba6ad745312    3 of   4   org/jellyfin/mobile/ServerState
4ab74d80ffd19862   16 of  31   androidx/compose/material/ripple/Ripple
6752c5f74f4c5756    4 of   4   androidx/compose/ui/focus/FocusPropertiesImpl$enter$1
66551a2f4afc2099    1 of   3   androidx/compose/runtime/SnapshotIntStateKt
339be8c9bb303094    3 of   3   androidx/compose/ui/node/LayoutNode$_foldedChildren$1
5ce789638dd50eb6    2 of   5   org/koin/compose/KoinApplicationKt$LocalKoinApplication$1
3aea623ec26138bc    1 of   1   kotlinx/coroutines/scheduling/SchedulerTimeSource
80bf48dcebf6b5a1    3 of  16   androidx/compose/runtime/AtomicInt
2709a6f3d3c037b5    4 of   4   androidx/compose/runtime/ComposerImpl$derivedStateObserver$1
5e2d773b2894d402    3 of   5   androidx/compose/runtime/saveable/SaveableHolder$valueProvider$1
9e77ec8863de4a0a    3 of   4   androidx/compose/ui/geometry/CornerRadius$Companion
f613eddcadd5aea9    4 of   4   shark/AndroidReferenceMatchers$SPAN_CONTROLLER
6d88b9f1ea1182e6    2 of   7   androidx/compose/foundation/text/TextFieldFocusModifier_androidKt
1ab80f5fc9c3887b    6 of   7   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$snapshotFlow$1$readObserver$1
426848fc0f001e54    3 of   3   androidx/lifecycle/SavedStateHandlesProvider$viewModel$2
80e2f89776303760   10 of  17   com/google/android/gms/common/internal/zzl
d9e5f3c4438d1f1f    1 of   2   com/google/android/datatransport/runtime/TransportRuntimeComponent
9b8a56612d04104e    4 of   4   androidx/compose/runtime/Trace
