[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/MyExpenses-_r879-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
326433ac0c70b919    1 of   2   androidx/appcompat/app/AppLocalesMetadataHolderService$Api24Impl
02b0723d251ee131   18 of  45   androidx/compose/ui/graphics/drawscope/CanvasDrawScope$DrawParams
49a080fd90dead27    2 of   3   kotlinx/coroutines/flow/internal/SendingCollector
adf0724312a079b7   31 of 276   androidx/compose/runtime/collection/ScopeMap
684947491bac2009   10 of  14   androidx/appcompat/widget/AppCompatEmojiTextHelper
3756f86041153a85    4 of   7   androidx/compose/ui/layout/HorizontalRuler$Companion
2de400f4003f799e   95 of 242   androidx/viewpager2/widget/ViewPager2
b675c94c9501de82    1 of   1   com/google/android/material/textfield/NoEndIconDelegate
7a8024eec269a8bb   17 of  35   ch/qos/logback/core/rolling/SizeAndTimeBasedFNATP
47432fa2d76e6b33    4 of  17   androidx/compose/runtime/DynamicValueHolder
fa2f17a1dad9a397    8 of  14   org/totschnig/myexpenses/preference/PreferenceDataStoreKt$special$$inlined$map$3
99135b59379be114    8 of  11   androidx/compose/foundation/DarkTheme_androidKt
20fcd3d0ca6c2d8b  103 of 274   androidx/compose/ui/graphics/drawscope/CanvasDrawScope
0b9b70610f2e6018   10 of  17   androidx/compose/runtime/saveable/SaveableStateRegistryKt
d926fb4d2b6ebdca    3 of  45   okhttp3/internal/platform/android/AndroidSocketAdapter
af62e6978e35d30f    4 of   6   androidx/concurrent/futures/AbstractResolvableFuture$SafeAtomicHelper
a661d9b685a80eaf   24 of  72   androidx/compose/runtime/snapshots/Snapshot
9d5a54548012fdcd    3 of  14   kotlinx/coroutines/SupervisorKt
5c0ff56270b0ad0a   28 of  43   androidx/compose/foundation/layout/FlowLineMeasurePolicy
1288ae89c8d5a00d    6 of  41   androidx/core/os/TraceCompat
c5c11b3de435ce13    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$1
9f65dbaa3ef30ee7   14 of  15   org/totschnig/myexpenses/model/PreDefinedPaymentMethod
a3be7eef185e11ec   12 of  13   androidx/lifecycle/viewmodel/MutableCreationExtras
100f3ca355f2edbb   15 of  37   org/totschnig/myexpenses/model/AccountType$Companion
35b158d98f6476e4    2 of   5   org/acra/config/MailSenderConfigurationBuilder$special$$inlined$observable$3
3f3b09d9607bc270   11 of  15   com/rd/draw/DrawManager
c633cd0b9e0aa1d8    3 of   8   org/totschnig/myexpenses/preference/SafePreference
5b3b8642e76f6efc    3 of   4   androidx/compose/ui/text/font/GenericFontFamily
93d53f002962d15c    2 of  40   ch/qos/logback/classic/util/LogbackMDCAdapter
8cb4b55ffec553c2    3 of  21   org/totschnig/myexpenses/preference/TimePreference
e632f61daa81ee41    2 of  19   androidx/viewpager2/widget/ViewPager2$RecyclerViewImpl
f9e6be774e1bbd7b    1 of   2   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$boundsUpdatesEventLoop$1
fdfc83f4869b0c61   10 of  17   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest
a7699eae7967d453    9 of  60   androidx/compose/runtime/internal/AwaiterQueue
3e87ea38aec58e8d    5 of   5   androidx/compose/ui/unit/TextUnitType$Companion
e2b63c18f85cf205    1 of   9   androidx/appcompat/app/ActionBar$LayoutParams
66605d9c707f9f7f    8 of  14   org/totschnig/myexpenses/preference/PreferenceDataStoreKt$special$$inlined$map$3$2
5f765df59f46a93a    5 of   8   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1$2$WhenMappings
c82821356d03111e   12 of  15   androidx/work/impl/UnfinishedWorkListenerKt
c9e444f8ccf794eb    1 of 138   androidx/room/EntityInsertAdapter
d300b038ae91d8a9    5 of  19   org/totschnig/myexpenses/feature/Feature$SyncBackend
d3719a31905d2c1f    2 of   4   androidx/compose/foundation/layout/RowColumnMeasurePolicy
39067b08a11e5613    4 of   8   ch/qos/logback/core/util/EnvUtil
bf44f3d0e2f85b6a    2 of   2   androidx/compose/ui/graphics/colorspace/ColorSpace$Companion
74e99d57b861a4d8    5 of  17   androidx/compose/ui/platform/IndirectPointerNavigationGestureDetector
0212cdc9c27ed8a2   60 of  61   androidx/constraintlayout/widget/ConstraintLayout$LayoutParams$Table
50d225cdef806f94   19 of  48   androidx/emoji2/viewsintegration/EmojiTextViewHelper$HelperInternal19
f5034672041b4266    7 of  27   androidx/lifecycle/ViewModelStore
c097087093426eab    5 of   8   ch/qos/logback/core/rolling/helper/Compressor$1
65e08cab4ebdf2e5    9 of  15   androidx/activity/contextaware/ContextAwareHelper
f5a4aa234d4b27d8   22 of  62   androidx/compose/ui/graphics/AndroidGraphicsContext
1fa96d9a0b14ac31    5 of 129   androidx/compose/foundation/text/HeightInLinesModifierKt
b0a868da42c26fa6    4 of 110   eltos/simpledialogfragment/color/ColorView
cc63a479f305ae01    4 of  12   androidx/compose/ui/platform/ComposableSingletons$Wrapper_androidKt
35f045bb6cda898e    1 of   7   org/totschnig/myexpenses/service/BaseAutoBackupWorker
81db72e8e84dae5d   21 of  40   androidx/compose/runtime/SnapshotMutableIntStateImpl
98376d128e572e56    1 of  13   androidx/preference/SeekBarPreference$2
b6245a467c17c551    1 of   5   com/google/android/material/button/MaterialButton$1
a3125dcc7b5ed0a7    2 of 270   androidx/compose/runtime/external/kotlinx/collections/immutable/ExtensionsKt
54e9793ff3f7eb06   20 of  90   com/google/android/material/textfield/TextInputEditText
0987cd5c13904262   14 of  36   org/acra/config/DialogConfiguration
99c08f8cba9219f1   38 of 101   androidx/compose/ui/node/InnerNodeCoordinator
66847bc8a573ad0d    2 of   4   androidx/lifecycle/ViewModelProvider$Factory$Companion
fbe039238a943d65   49 of 210   androidx/compose/ui/text/AnnotatedString$Builder
3e043966d3e901bf   12 of  76   kotlin/io/TextStreamsKt
bcb284c51c0e914c   94 of 161   kotlin/text/StringsKt__IndentKt
424a654b759367a4    1 of   1   androidx/compose/ui/platform/ViewRootForTest
2387abbc42fa3ff9    3 of 325   androidx/constraintlayout/core/state/WidgetFrame
24f4ed3909ab755c    6 of  12   org/totschnig/myexpenses/adapter/FontSizeAdapter$Companion
4ab0996a3ceeba74    2 of   2   com/android/setupwizardlib/view/BottomScrollView$1
bf35012809bfe2e1   16 of  19   androidx/profileinstaller/ProfileInstallerInitializer
a630bd7ee9c307ce    4 of  67   androidx/core/app/AppLocalesStorageHelper
1cb47f9a1859ee32    2 of   5   org/acra/config/DialogConfigurationBuilder$special$$inlined$observable$7
c7969b9f606b6925    4 of  64   androidx/compose/ui/input/pointer/NodeParent
fd3a78d880f85053    4 of  16   kotlin/collections/SetsKt__SetsJVMKt
5339d268342aa032    1 of   3   androidx/compose/runtime/PrimitiveSnapshotStateKt
0377181af2535c74    1 of  41   androidx/tracing/TraceAttributesImpl
0d165ff7776a70c6   34 of  91   kotlin/reflect/jvm/internal/impl/descriptors/runtime/structure/ReflectClassUtilKt
013e8ae69601c88a    1 of  10   ch/qos/logback/classic/util/LoggerNameUtil
753e7524ebc59e85    1 of  10   kotlin/jvm/internal/MutablePropertyReference1
73d85544c1eb122c   12 of  19   androidx/work/impl/utils/SerialExecutorImpl
b1db29334f32e281    1 of  32   org/totschnig/myexpenses/di/DataModule$providePeekHelper$1
37cb18758ae3b03f   21 of  39   androidx/compose/runtime/ProvidableCompositionLocal
0799431d1f09aeee   17 of  67   androidx/compose/material3/MenuDefaults
13a90cb2b98893f6    4 of   6   androidx/compose/runtime/ParcelableSnapshotMutableLongState
841c15903fe9fb0d    2 of   5   androidx/compose/ui/layout/AlignmentLineKt$LastBaseline$1
46c2675a82935662    3 of  72   androidx/compose/ui/semantics/SemanticsNodeKt
d0d5beeb6faad4fe    2 of   3   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigHelper_API19
566901c0c7910555    5 of  19   androidx/compose/foundation/BorderStroke
c541727bd48cf6c6    3 of   9   org/totschnig/myexpenses/viewmodel/data/EventObserver
042212fcfc8edf21    3 of  44   okhttp3/EventListener
cdc7d1940f348611   27 of  43   androidx/datastore/core/DataStoreImpl$InitDataStore$doRun$initData$1
76bc56e24fc59aec   13 of  14   androidx/emoji2/text/EmojiCompatInitializer
5640e1ab44eb4678   19 of  71   org/acra/reporter/ErrorReporterImpl
a81b026801927e98    3 of   7   androidx/compose/runtime/composer/gapbuffer/KeyInfo
1bb81b8028e81dab    3 of   4   androidx/viewpager2/widget/ViewPager2$OnPageChangeCallback
f735adac9ab515ac    8 of  19   androidx/compose/ui/text/style/TextAlign$Companion
7a0e868d4c530552    8 of  22   androidx/compose/ui/text/style/ColorStyle
255c1478c6320293    8 of  10   androidx/room/driver/SupportSQLiteStatement
9b0a7c7c61b5b345    5 of  10   org/totschnig/myexpenses/fragment/OnboardingDataFragment$special$$inlined$viewModels$default$10
0aa347cd82827a6b    4 of   6   org/slf4j/helpers/Reporter$TargetChoice
86b992489be5fa98    3 of   3   kotlinx/coroutines/flow/internal/NopCollector
6fd65765cc8ca1b3    1 of  21   androidx/compose/runtime/Composer
9c1794a48f48d277    2 of   4   androidx/compose/foundation/layout/RowScope
9b44489c92b954ed    3 of  13   androidx/core/text/TextDirectionHeuristicsCompat$TextDirectionHeuristicImpl
2b366ec057a1c7c5    2 of   5   org/totschnig/myexpenses/di/UiModule_ProvideReviewManagerFactory
a632bd8df1ad3f86    9 of  54   androidx/compose/foundation/CanvasKt
d82ecd46c59da55f    7 of   7   androidx/work/WorkManagerInitializer
2c8633c12cbfc654    4 of   5   androidx/compose/runtime/saveable/SaverKt
e08a73e427d5e116    5 of   5   androidx/room/TriggerBasedInvalidationTracker$Companion
33909644d3d523b1    4 of  12   org/totschnig/myexpenses/databinding/TypeSwitchBinding
00355f65cacfc02a    5 of   5   androidx/compose/ui/graphics/layer/CompositingStrategy$Companion
7facccc0e485625f    3 of  28   androidx/compose/runtime/internal/AtomicBoolean
a3dfe7107baacad2    2 of  17   androidx/activity/result/ActivityResultRegistry$register$3
059b2918e85e5165   50 of  75   com/rd/draw/controller/AttributeController
1d3e78b784fdd4cd    2 of   4   androidx/lifecycle/viewmodel/CreationExtras$Companion
82930a3b942a293d    2 of   9   okhttp3/CertificatePinner$Companion
65070e2520f3de15   22 of  38   androidx/compose/ui/platform/ComposeView
17ea8e742792ebc7   27 of  62   kotlinx/coroutines/DispatchedTask
a94c9a4a8c03eacb    1 of  14   androidx/preference/SeekBarPreference$1
4dd6d2e77f4555bb    1 of 175   androidx/core/widget/TextViewCompat
e1524eac257edf57    3 of   4   kotlinx/coroutines/scheduling/TaskImpl
659bbe84fd47f380    2 of   8   kotlin/collections/AbstractMutableMap
d72e9988a312b869    2 of  26   androidx/compose/foundation/IndicationKt
86045145b0dd3243   31 of  47   androidx/compose/ui/Alignment$Companion
91bff9e4c0c8bd72    3 of  50   ch/qos/logback/classic/Level
0a8d77a3d4db9c14    3 of   5   androidx/compose/ui/FrameRateCategory$Companion
f392f5b77ff66c31   40 of 128   org/totschnig/myexpenses/compose/transactions/TransactionRendererKt
cfe106746d113167    8 of   8   kotlinx/coroutines/internal/SystemPropsKt
786ba3833b869589    2 of   5   org/acra/config/MailSenderConfigurationBuilder$special$$inlined$observable$1
dd5460e624e1acb4   61 of 111   androidx/appcompat/view/SupportMenuInflater$MenuState
3e258d8ef55fb31c   51 of  74   androidx/sqlite/db/SupportSQLiteQueryBuilder
efa8dcbf703616c9   28 of  34   androidx/compose/ui/layout/Placeable
9e61186b7fe08c01   61 of  94   kotlinx/coroutines/flow/StateFlowImpl
a5bfa2b68c251ec2    2 of   9   androidx/work/impl/constraints/controllers/BatteryChargingController
5fe654aa72b62c0b    4 of   9   org/totschnig/myexpenses/databinding/OnboardingThemeSelectionBinding
965f608efc5e3f7e    2 of   3   androidx/compose/ui/text/AnnotatedString$Companion
78357f451a138897    1 of   2   androidx/compose/ui/contentcapture/AndroidContentCaptureManager$boundsUpdatesEventLoop$1
fba973c1c817d58a   16 of  26   kotlinx/coroutines/AbstractCoroutine
b4a5d42d57ea0295    1 of   2   androidx/work/impl/utils/taskexecutor/WorkManagerTaskExecutor$1
d0cd05d2e05d60b5   11 of  16   org/totschnig/myexpenses/activity/SplashActivity
a92711ee39aaf494   33 of  44   androidx/compose/ui/node/OnPositionedDispatcher
3e1e65b2905ebe0a    7 of  41   kotlinx/coroutines/sync/SemaphoreKt
cfa1fde5ffeef852   10 of  95   org/totschnig/myexpenses/model/Grouping
b6ce93796542750c  193 of 787   kotlinx/coroutines/JobSupport
23c91cc15a0510f0    2 of  11   com/google/android/material/resources/TypefaceUtils
1dcc897efa501b1c   58 of 139   androidx/compose/ui/graphics/colorspace/ColorSpaces
44f574aa66e4c345    3 of  41   androidx/compose/ui/graphics/Float16Kt
459e8cccd64ccae1    1 of  22   androidx/profileinstaller/ProfileInstaller$2
354a0ce2852f8a86    6 of  11   androidx/core/view/WindowInsetsCompat$BuilderImpl30
220b45ab927e43db    2 of   2   androidx/activity/result/contract/ActivityResultContracts$StartActivityForResult$Companion
06713f4a55b99a85   12 of  27   kotlinx/coroutines/DispatchedCoroutine
276de404ffca4aaa   61 of 190   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher
abb5afa5b43ac626    1 of   6   androidx/work/InputMergerFactory
cf9c15e400cc8cb9    3 of   3   androidx/compose/material3/ColorResourceHelper
27a2a80776494fe1    1 of  14   kotlin/collections/ArraysKt__ArraysJVMKt
ce697b0d718b32fb    2 of   5   org/totschnig/myexpenses/di/DataModule_ProvideExchangeRateHandlerFactory
d75bc9fdd351dbe2   13 of  22   androidx/lifecycle/Lifecycle$Event
eac34f34395b4aba  113 of 1196   org/totschnig/myexpenses/activity/BaseActivity
ef78550cdfc553ad    5 of   5   org/totschnig/myexpenses/di/DataModule_ProvidePeekHelperFactory
6ced6469575689cc   13 of  45   androidx/fragment/app/FragmentViewLifecycleOwner
52deeb00e884c745    3 of  28   ch/qos/logback/core/pattern/parser/Node
70fd54913039424a    3 of  14   androidx/compose/ui/text/font/AndroidFontLoader_androidKt
5a20621ca684c899    5 of   7   org/totschnig/myexpenses/activity/BaseActivity$special$$inlined$viewModels$default$3
2866f148e2ab6da4    5 of   7   androidx/fragment/app/Fragment$2
259073102e02aea5   13 of  26   androidx/lifecycle/Lifecycle$Event$Companion
13cadb7a9f2fc1b6    1 of  11   androidx/appcompat/widget/ListPopupWindow$ResizePopupRunnable
9af98663ea7840cb    1 of   1   androidx/compose/ui/graphics/AndroidPathMeasure_androidKt
cee40085b9780136    3 of   3   androidx/core/os/BuildCompat$Api30Impl
e5eaedf7acfc12ce  134 of 773   com/google/android/material/button/MaterialButton
398b820a43cdce7e    3 of   7   androidx/sqlite/db/framework/FrameworkSQLiteStatement
cdf0d9dd8261807b    2 of   2   androidx/compose/ui/ComposeUiFlags
3376b5902728b7f6    5 of  24   kotlin/enums/EnumEntriesList
59e3116abd7f83ce    1 of  10   org/acra/collector/DeviceFeaturesCollector
fe27cdc01afc5f21    1 of   8   kotlin/jvm/internal/MutablePropertyReference1Impl
349996b387197309    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$15
2c682d82f78fa05f    1 of  16   okhttp3/CipherSuite$Companion$ORDER_BY_NAME$1
f9f1c81dbda43a0d   12 of  33   androidx/sqlite/db/SimpleSQLiteQuery$Companion
670fa54225c4d1cf    2 of  15   androidx/appcompat/view/menu/ActionMenuItemView$ActionMenuItemForwardingListener
6f37453840025c44    1 of   1   kotlinx/coroutines/CoroutineExceptionHandler
1af3f3b221503e5d    1 of  11   org/totschnig/myexpenses/model/AccountType$Creator
6c74ecd1056db387    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$0
304b4708dd8dbc9a    2 of  15   com/rd/draw/drawer/type/WormDrawer
cf3b146a0497299f    3 of   5   androidx/compose/ui/contentcapture/ContentCaptureManager$Companion
4caa2167f97642e7   17 of  31   androidx/activity/OnBackPressedCallback
f9919ba74509f163    1 of  12   org/totschnig/myexpenses/util/DelegatingSocketFactory
f4f51d2acd5f72e2    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$9
6fd80fc45132e74b    9 of  19   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$collectAsState$1$1
21012f793c3e8420   78 of 121   com/google/android/material/shape/ShapeAppearanceModel$Builder
1fd8add3703b7457    2 of   2   com/android/setupwizardlib/util/FallbackThemeWrapper
ace6a667b93665db   10 of  18   androidx/compose/runtime/internal/SnapshotThreadLocal
a322b0cfed4248c0    2 of  11   androidx/core/view/ViewCompat$Api29Impl
feccca4274ec3610    2 of   2   kotlin/coroutines/ContinuationInterceptor$Key
8f2ec19d85eebd2e    2 of   2   androidx/compose/ui/text/platform/SynchronizedObject
4a580ab0379e8105    8 of  15   org/totschnig/myexpenses/viewmodel/ContentResolvingAndroidViewModel$renderer_delegate$lambda$0$$inlined$map$1$2
28a8afcb8e68bf7c    6 of   9   com/google/android/material/shape/MaterialShapeDrawable$MaterialShapeDrawableState
4aff3dca8715c65a    1 of  11   androidx/datastore/core/DataStoreImpl$data$1$5
e985d4445a169156    6 of 317   androidx/compose/ui/input/pointer/MotionEventAdapter
a124331a4d7b09c2   15 of  43   androidx/compose/runtime/Latch
ef313c2a78a09d33    8 of  15   org/totschnig/myexpenses/databinding/OnboardingBinding
bc0fc3cfee0f6747    8 of  12   androidx/compose/runtime/Recomposer$recompositionRunner$2$2
a22be96a4087dd4f    9 of  30   androidx/compose/ui/layout/RootMeasurePolicy
6152668341b5d0ea    1 of   7   androidx/lifecycle/LifecycleCoroutineScope
86544d54907bedf5    3 of   4   androidx/compose/material3/MotionScheme$Companion
da419b3b2a18fded   26 of  74   org/totschnig/myexpenses/fragment/OnBoardingPrivacyFragment
353756f412e9a7ba    2 of   4   org/totschnig/myexpenses/di/SyncModule
5d2de74fea8fc67f    4 of   7   org/totschnig/myexpenses/JacocoInstrument/SMSInstrumentedReceiver
d6a6460fe63f6005   13 of  19   androidx/compose/ui/node/MeasureScopeWithLayoutNodeKt
ecb4e7388a7cd766    3 of 101   androidx/core/view/NestedScrollingChildHelper
fe5c038e9577de33    9 of  13   androidx/tracing/EmptyTraceContext
b0f3b41d18a58add   47 of  85   androidx/compose/ui/text/MultiParagraphIntrinsics
6687f83063ef2bc1   13 of  49   org/totschnig/myexpenses/ui/SpinnerHelper
342e4a442ea2e652    1 of  21   androidx/datastore/core/DataStoreImpl$data$1$invokeSuspend$$inlined$map$1$2
28587adc06d922c6   78 of 1044   androidx/compose/animation/core/TransitionKt
d197dc4d0a1c5158   48 of  73   androidx/compose/ui/platform/AndroidUiDispatcher
d0871193437474c6    6 of  61   androidx/core/view/AccessibilityDelegateCompat
b852001967960974   22 of  33   androidx/compose/ui/text/android/StaticLayoutFactory23
5e8c2fd0453be2cc    4 of 293   kotlin/reflect/jvm/internal/KDeclarationContainerImpl
f564b99e4bc97198    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$16
3e13344bf568099b    3 of   5   androidx/compose/ui/platform/ViewRootForTest$Companion
f390fd0613562b72  124 of 371   kotlinx/coroutines/flow/SharedFlowImpl
d067494124c56b57    2 of   6   com/rd/PageIndicatorView2$1
c0f42b0665c0988c    3 of   6   kotlinx/coroutines/android/AndroidDispatcherFactory
d470ab80deadb799   47 of  84   androidx/appcompat/widget/AppCompatSeekBarHelper
709eadcc135ab8cc   38 of  87   org/totschnig/myexpenses/adapter/GroupedSpinnerAdapter
478102279309e066    1 of  16   androidx/fragment/app/FragmentManager$10
