[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/ReadYou-_0.16.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
a718c3267e0c4980    1 of   3   coil/fetch/BitmapFetcher$Factory
07c59c6d655ecd42    1 of  19   org/jsoup/parser/TokeniserState$40
3e4cdfba48985adb    1 of  25   org/jsoup/Jsoup
f37096becd389b4e    6 of   6   me/ash/reader/ui/theme/palette/data/Illuminant
d406b311f323c78c  143 of 184   androidx/compose/material3/tokens/PaletteTokens
3d94120e21a39d81    2 of   5   androidx/compose/foundation/lazy/LazyListState$_scrollIndicatorState$1
5238a2c257c8548b    2 of   7   me/ash/reader/infrastructure/preference/LanguagesPreference$Hebrew
06145f4d8ac44024    4 of 258   androidx/collection/OrderedScatterSet
25e31d85de951549    6 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLookaheadMeasure$1
7e0f7c746f8cde4a    7 of   8   kotlinx/coroutines/BuildersKt
e369691b019f9850    1 of   6   okhttp3/internal/http2/PushObserver$Companion$PushObserverCancel
311838c526c1bcdd   74 of 192   androidx/compose/ui/layout/InsetsListener
bc9154416d149605   10 of  71   androidx/compose/foundation/layout/RowColumnImplKt
e789d893cb1387cc    1 of   2   androidx/work/impl/utils/taskexecutor/TaskExecutor
b75233099dee2a7f    3 of   4   kotlinx/serialization/internal/PrimitiveArrayDescriptor
1fe8d5e85df6e43d    2 of  19   androidx/compose/ui/hapticfeedback/PlatformHapticFeedback
a30e54be3c10586c    5 of  14   androidx/compose/runtime/snapshots/StateMapMutableEntriesIterator$next$1
647a359aad0f4f23    3 of   5   org/jsoup/internal/Normalizer
afab56b31a5fb089    1 of   6   androidx/work/impl/AutoMigration_14_15
43e0b22beb034906    2 of   2   me/ash/reader/infrastructure/preference/SyncOnlyWhenChargingPreference$Off
89a491ed27440cc3    4 of   6   androidx/compose/runtime/ReferentialEqualityPolicy
9edbda7e5f524827    5 of  13   androidx/compose/runtime/changelist/Operation$SideEffect
a5789ee02ca1e4e8   16 of  98   androidx/lifecycle/LiveData
bbf8b19f3d2f4499    8 of  32   kotlinx/coroutines/flow/StartedWhileSubscribed$command$1
7b3a4eb77230946f    2 of   2   me/ash/reader/infrastructure/preference/OpenLinkPreference$CustomTabs
0cff64afc5011e82    5 of   7   androidx/compose/ui/platform/DisposableSaveableStateRegistry
b6cd141e7aa70ba7   27 of 123   coil/request/DefinedRequestOptions
df971357683c3728    3 of   3   androidx/compose/ui/draw/PainterNode$measure$1
d0a68bfa690b0182    4 of  89   androidx/compose/ui/geometry/CornerRadius
3948ef5411a17464    1 of   2   kotlinx/coroutines/flow/FlowKt__ErrorsKt$retryWhen$$inlined$unsafeFlow$1$1
b6f3f578604a9018    1 of   2   androidx/datastore/core/DataMigrationInitializer$Companion$runMigrations$1
4c55a934606916d1    2 of   2   androidx/compose/ui/text/platform/DispatcherKt
0383e8018575dd2d    4 of   6   com/google/gson/LongSerializationPolicy
d026e858333b38a5    2 of   5   androidx/compose/runtime/saveable/SaverKt
11cb84cc2c182aff   55 of 154   okhttp3/Cache$Entry
ae546bc7b26a4418    8 of  30   me/ash/reader/ui/theme/palette/colorspace/cielab/CieLab
47c3a4188f3edf07    6 of  17   okio/RealBufferedSink$outputStream$1
927251cc453b3567    1 of   7   androidx/core/view/ViewCompat$Api20Impl
fd96001be6b5a8db    7 of  25   me/ash/reader/domain/model/group/Group
dbb7093aa08ee1e7    2 of   7   androidx/lifecycle/ViewModelProvider$NewInstanceFactory$Companion
b6020f63a520cfa5   63 of 115   androidx/compose/ui/text/ParagraphStyleKt
1f57864de5248fdb    1 of   6   androidx/datastore/core/okio/Synchronizer
c129ad59c60ff995    4 of  22   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsModifierElement
c43bf10833df3507    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalAutofillManager$1
f52130dfdec8a8da    2 of   2   kotlinx/coroutines/SupervisorJobImpl
bba1a72dd6ff799e    3 of  10   androidx/appcompat/app/AppCompatDelegateImpl$Api24Impl
c7b161be702545c4    4 of  57   androidx/compose/ui/unit/DpOffset
5641886f29bc247d    2 of   4   androidx/compose/ui/graphics/layer/GraphicsLayer$drawBlock$1
189e7c24ca47bd0d    4 of  41   me/ash/reader/infrastructure/preference/OpenLinkSpecificBrowserPreference
3e7dfdf12e9fbee3    4 of   4   androidx/datastore/preferences/core/AtomicBoolean
d08becdbebe3e441   12 of  15   me/ash/reader/infrastructure/db/AndroidDatabase$Companion
4dc1e3c581821c75    2 of   4   okhttp3/internal/connection/RealConnectionPool$Companion
636d89ada5b45c81   22 of  25   androidx/datastore/preferences/protobuf/WireFormat$FieldType
699f6d68dfe148e3    3 of   4   dagger/hilt/android/internal/lifecycle/DefaultViewModelFactories$InternalFactoryFactory
47cea403b1e2e1d6  115 of 1792   kotlin/collections/CollectionsKt___CollectionsKt
107542d877b056e6    6 of   8   androidx/datastore/preferences/protobuf/FieldType$Collection
5aec2ba5ca58e8ea   36 of  41   okhttp3/internal/http2/Http2ExchangeCodec$Companion
ff8bd50d54ceedb4    2 of   2   me/ash/reader/infrastructure/preference/SyncOnlyOnWiFiPreference$On
936b60307e2a3e8f    2 of   2   androidx/compose/foundation/FocusableNode$TraverseKey
9f2b74ad875d58db    2 of   2   me/ash/reader/infrastructure/preference/ReadingImageMaximizePreference$ON
8a770f88532722d8    1 of  16   androidx/compose/ui/layout/ContentScale$Companion$Inside$1
c683bfee8c71811d    1 of  16   androidx/core/view/WindowInsetsCompat$Impl29
d7906bd6d0039841   10 of  19   androidx/compose/foundation/layout/AspectRatioKt
c3af01a6fde44be5   71 of  90   androidx/compose/runtime/DerivedSnapshotState$ResultRecord
2f988283925feb4f   79 of 137   androidx/work/impl/utils/EnqueueRunnable
a72911001e655c43   35 of 102   androidx/compose/ui/node/DepthSortedSetsForDifferentPasses
79cfd4c793ebcaf2    2 of   7   me/ash/reader/infrastructure/preference/SwipeStartActionPreference$None
12841fc1a198b8cc    1 of   8   org/jsoup/parser/TokeniserState$67
5d9c9bf7fcbccec5    5 of   9   okio/_JvmPlatformKt
3698d59058d10fca    5 of  33   androidx/compose/ui/graphics/CanvasUtils
18d761c275c9b8cf    7 of 104   com/rometools/rome/io/impl/RSS091UserlandParser
df71191d366b8413   24 of  40   androidx/compose/runtime/SnapshotMutableFloatStateImpl
63bbea6cf8ac2563    1 of  73   org/jsoup/parser/HtmlTreeBuilderState$9
b1d763a6dab73cda    1 of  46   kotlinx/serialization/internal/AbstractPolymorphicSerializer
fc3c0994b74076f4    4 of  10   me/ash/reader/ui/widget/ArticleCardWidgetReceiver
fb17da6659940cfb    2 of   7   me/ash/reader/ui/theme/palette/colorspace/rgb/transferfunction/PQTransferFunction
6509adeac0b8bc45   11 of  28   androidx/compose/ui/text/style/Hyphens
d602a0b938a79a03    3 of   3   androidx/compose/ui/platform/AndroidComposeView$contentCaptureManager$1
781fe779cce347a5    4 of   7   androidx/compose/ui/contentcapture/AndroidContentCaptureManager$TranslateStatus
c411fd1452ea1fce    2 of   2   com/rometools/rome/feed/synd/impl/ConverterForRSS20
67bf2011fa1ec992    2 of   2   me/ash/reader/ui/theme/palette/colorspace/rgb/transferfunction/HLGTransferFunction$Companion
4fc1a637586785b5    2 of   2   me/ash/reader/domain/service/AccountService$initWithDefaultAccount$1
4dd880089546ccb1    6 of  35   androidx/compose/ui/graphics/TransformOrigin
1ef121301c76579b   45 of 173   androidx/room/InvalidationTracker
8c9ffe30bf3b79b9    3 of 270   androidx/compose/runtime/external/kotlinx/collections/immutable/ExtensionsKt
c17fe2bbaeb7d95d    3 of  13   androidx/compose/ui/text/platform/AndroidParagraph_androidKt
f99eff3ccd493fdb    2 of   3   kotlinx/serialization/internal/ArrayClassDesc
c94a86bd0cac5768    4 of   4   androidx/compose/ui/platform/ComposableSingletons$Wrapper_androidKt
23071880a3a94c1d    5 of   6   androidx/compose/animation/FlingCalculatorKt
9b3877fc01d87928    3 of  72   androidx/compose/ui/semantics/SemanticsNodeKt
d8d6d0b916df0a8a    2 of   2   me/ash/reader/infrastructure/preference/InitialFilterPreference$All
753d644920e265ac    2 of   2   androidx/work/impl/background/greedy/GreedyScheduler$AttemptData
018a650adb2f2b93   33 of  60   androidx/compose/runtime/internal/AwaiterQueue
fb2bd879bccc8ba2    2 of   8   androidx/compose/ui/platform/AndroidFontResourceLoader
b8f9c0671a805622    1 of   3   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibility$2
3f9dd5138ff57147    1 of   1   com/caverock/androidsvg/SVG$SvgPaint
aeb8d863a7c0c524   26 of  64   androidx/compose/ui/text/android/LayoutIntrinsics
89eca0d64aabb7d5    3 of  10   androidx/compose/ui/text/style/BaselineShift$Companion
03cf34887d0bfe0a   19 of  64   androidx/compose/ui/unit/Density
81971a73b66019c3   13 of  18   net/dankito/readability4j/model/ReadabilityOptions
5cccdc647d3a09d5   33 of  94   net/dankito/readability4j/processor/Preprocessor
972e0435d0441714    7 of  19   kotlin/collections/CollectionsKt__MutableCollectionsJVMKt
9e8aec966fce499f    8 of  12   me/ash/reader/infrastructure/preference/FeedsGroupListExpandPreference$Companion
d69cd6f454b26094    7 of  20   okio/JvmFileHandle
2accc074fe2920df   12 of  12   androidx/compose/ui/text/style/LineBreak_androidKt
b5c70899c45dad4c   12 of  14   me/ash/reader/domain/model/account/SyncIntervalConverters
e31b15bedf2addc0  169 of 427   androidx/compose/runtime/snapshots/MutableSnapshot
278b8851bde3c668    2 of   2   kotlinx/serialization/descriptors/PolymorphicKind
dfb645b9b4ca5a91    4 of   4   androidx/compose/ui/input/InputMode$Companion
ac9d2c79a97dbdc1   37 of  75   androidx/work/impl/background/systemjob/SystemJobService
685ac2966df2335f    1 of  10   com/google/gson/internal/sql/SqlTimestampTypeAdapter
e2fc7f3392e1bb4b    3 of   6   androidx/room/driver/SupportSQLitePooledConnection$SupportSQLiteTransactor
36b50fa883de0eab   13 of  31   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1
5d15d748823d5c09   15 of  35   androidx/compose/foundation/OverscrollKt
0902781504c161bc    2 of   2   kotlinx/serialization/descriptors/PrimitiveKind
a27e7a6804726814    9 of  23   coil/disk/RealDiskCache
8711eb4576a78e87    4 of   5   androidx/compose/ui/text/style/TextMotion$Linearity$Companion
2f3070eb4906a2a9    2 of  71   com/rometools/rome/feed/synd/impl/ConverterForRSS094
ec2e3f5a88058f07    2 of   2   okhttp3/internal/tls/BasicCertificateChainCleaner$Companion
e578859d4b64dff7   87 of 161   androidx/compose/ui/node/LayoutNodeLayoutDelegate
581793eb34c00b4b    9 of  24   androidx/compose/material3/adaptive/AndroidPosture_androidKt
db5bf78f08a6100b    7 of  16   androidx/compose/foundation/layout/ExcludeInsets
3c8fb656c803d6a3    8 of  26   androidx/compose/ui/geometry/RectKt
87ca4a42e5b89c4a    1 of   1   me/ash/reader/infrastructure/net/NetworkDataSource
4e6dc18ba76b1cf7    5 of  41   androidx/compose/runtime/snapshots/SnapshotId_jvmKt
9a1e4049f6a2988e    3 of   5   androidx/compose/ui/text/font/FontLoadingStrategy$Companion
f5b19e5fd7fe486d    5 of   8   androidx/compose/ui/node/LookaheadPassDelegate$PlacedState
4cb1fa6e9b9c193d    2 of   7   me/ash/reader/infrastructure/preference/LanguagesPreference$Arabic
136adeda889c7152    1 of   5   me/ash/reader/infrastructure/di/CacheHolderModule_ProvideCacheHelperFactory
e7164940ce77145e   15 of 346   kotlin/time/Duration
0d27b530a6692afe    2 of   3   me/ash/reader/infrastructure/preference/FeedsTopBarTonalElevationPreferenceKt
2ca362803281c822    5 of 164   kotlin/math/MathKt__MathJVMKt
87221b3e3c78b4e5    1 of   4   coil/request/RequestDelegate
4f1a313eb6253c82    8 of   9   androidx/work/impl/UnfinishedWorkListenerKt$maybeLaunchUnfinishedWorkListener$2
c659aad61864806f    2 of   4   androidx/compose/ui/layout/ScaleFactor$Companion
37ffd117aa3e1853    3 of   8   kotlin/coroutines/jvm/internal/Boxing
9e802f5170fb75ad    3 of  13   com/rometools/modules/fyyd/io/FyydParser
144fc253f8f31a62   13 of  39   androidx/compose/ui/node/OwnerSnapshotObserver
fe687ffec6db73c3   40 of  60   net/dankito/readability4j/processor/ProcessorBase
20432a9965bc9bf5    5 of   7   androidx/compose/foundation/text/selection/TextSelectionColorsKt
62cb27d16c1c7d91    2 of   2   kotlinx/coroutines/flow/internal/CombineKt$combineInternal$2$1$1$emit$1
787a48da383d5c0a   14 of  38   androidx/compose/ui/node/Owner
ce8387a45dc3e07c   51 of 134   okhttp3/Dispatcher
863023d9689799e6   27 of  93   kotlinx/serialization/json/JsonBuilder
0acc1389c35bee87   24 of  35   androidx/compose/ui/graphics/BlockGraphicsLayerModifier
f333fe255575ecf9    9 of  16   androidx/datastore/core/DataStoreImpl$incrementCollector$2$1
ac0d8e0e101386b0   20 of  75   kotlin/collections/AbstractMap
cae3e787aaf05335    1 of  15   androidx/compose/ui/input/pointer/PointerButtons
fd9be032dfccd6c7    4 of  31   okio/Okio__OkioKt
d0c8276156d415de    8 of  30   kotlinx/coroutines/JobKt
8e307f243f7efacf   10 of  21   androidx/arch/core/internal/SafeIterableMap$ListIterator
aa15b24cc712ebec    5 of  23   me/ash/reader/infrastructure/preference/ReadingTitleAlignPreference
27578ab123239a6c    1 of   2   androidx/compose/material3/adaptive/layout/AdaptStrategy
38d4e6a2b5b01f6d    2 of   4   androidx/navigation3/ui/LocalNavAnimatedContentScopeKt
83661fa7a3f7cb9d    4 of   6   okhttp3/JvmCallExtensionsKt$executeAsync$2$2
d91a9a558c68bb8a    3 of   5   androidx/compose/ui/input/indirect/IndirectPointerEventPrimaryDirectionalMotionAxis$Companion
420c4e25494e51ca   22 of  26   androidx/compose/animation/SharedTransitionScopeKt$SharedTransitionScope$1
329b360ad6be4681   69 of 136   androidx/compose/ui/unit/ConstraintsKt
159faf0b650e2b35    1 of   5   me/ash/reader/infrastructure/di/CoroutineDispatcherModule_ProvideIODispatcherFactory
6ebde526db0d8439   58 of 246   androidx/work/Data$Companion
be148464b7d15911   17 of  35   androidx/activity/EdgeToEdge
9999058a902f588d    5 of  11   me/ash/reader/infrastructure/preference/MarkAsReadOnScrollPreference
131aebdf339bffec   29 of 122   androidx/savedstate/serialization/SavedStateEncoder
6af854e2309a1a36    2 of   4   me/ash/reader/infrastructure/db/MIGRATION_1_2
00df451686d9b7a7  113 of 393   androidx/collection/MutableScatterSet
718d111f8dc2f9e7    1 of   2   androidx/compose/ui/node/DelegatableNode
04513fda01faaec9   21 of 185   androidx/compose/foundation/StretchOverscrollNode
40ed5647364a7420    3 of   4   androidx/compose/runtime/snapshots/SnapshotStateMapKt
0b3ec51c27ec3d0f    1 of   1   androidx/compose/material3/adaptive/layout/PaneAdaptedValue
2f63a5005d76e3d7    2 of   2   androidx/work/Operation
3f2641d0ff4f957d   45 of 175   androidx/room/RoomDatabase$Builder
2f75a023a11b3a8b    2 of   2   me/ash/reader/infrastructure/preference/SyncIntervalPreference$Every2Hours
12451c1b83011999    2 of   2   coil/size/Dimension
8e4a99c6a4b507f4    2 of   2   me/ash/reader/infrastructure/preference/ReadingTextAlignPreference$Center
af62e6978e35d30f    6 of   6   androidx/concurrent/futures/AbstractResolvableFuture$SafeAtomicHelper
1763f1aa9f866d80   11 of  19   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$collectAsState$1$1
e02ba9633c3161a9    6 of   8   org/jsoup/select/NodeFilter$FilterResult
2e93fed9a9e98d77    2 of  10   androidx/compose/ui/semantics/ScrollAxisRange
d5c79556c26ad62e    5 of   7   androidx/compose/ui/platform/AndroidUiDispatcher$Companion
e9721cd428234953    4 of  37   kotlinx/coroutines/AwaitKt
00e633c7c45ce3aa   16 of  22   okhttp3/internal/concurrent/TaskRunner$RealBackend
1edf443cf2855cb1    3 of   4   coil/network/RealNetworkObserver$networkCallback$1
6da305b837a76b65    3 of   3   kotlinx/coroutines/GlobalScope
5c0a76d38e8df08f    5 of   5   androidx/datastore/core/okio/OkioStorage$1
b632fec9b89a24ba    4 of  24   androidx/compose/runtime/NestedContentMap
6147ceb659424268    3 of   5   androidx/compose/ui/node/PlaceableResult
2d4ff6d95a74953c   16 of  32   com/rometools/utils/Lists
b01d43e589914e8c    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalFontFamilyResolver$1
294d158291c879e0    1 of   1   kotlinx/serialization/json/internal/CreateMapForCacheKt
9f8d5709dc83a0e0    2 of   2   androidx/compose/ui/node/OnPositionedDispatcher$Companion
348b0e6af173ff7a    2 of   3   retrofit2/AndroidMainExecutor
3c551258e7e2bd1d    2 of  41   me/ash/reader/domain/repository/ArticleDao_Impl$1
d7eea59adb1bbd9c    2 of  14   kotlinx/coroutines/CoroutineName
53b0d0aa5c44ebaa    2 of   3   kotlinx/coroutines/flow/internal/SendingCollector
f31afa47fac5e76d    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalHapticFeedback$1
d95a2cf2cde5ccb8   43 of  64   androidx/compose/ui/semantics/SemanticsActions
26f9dc5ae2d60c83   12 of 124   retrofit2/Retrofit
b9fccb10dbf03deb    2 of 152   androidx/compose/ui/geometry/MutableRect
613fc1cd6a275e2f    1 of   3   androidx/compose/ui/platform/CompositionLocalsKt$ProvideCommonCompositionLocals$1
e3f48eec5b5382b0    1 of   2   androidx/work/impl/WorkDatabase_AutoMigration_18_19_Impl
6161e44fa11790c2    3 of   3   okhttp3/ConnectionListener$Companion
c9e444f8ccf794eb   24 of 138   androidx/room/EntityInsertAdapter
efdceb75ee487fe0    1 of   8   com/google/gson/TypeAdapter$1
45499bcf7d08d68f    2 of   2   me/ash/reader/domain/service/SyncWorker$doWork$1
b2ca202e6a3f8dd8   14 of  73   androidx/core/view/WindowInsetsControllerCompat$Impl30
24c25d46b4d21852    1 of   2   com/caverock/androidsvg/SVG$SvgElementBase
0dca184000b4a038    1 of   1   androidx/datastore/preferences/protobuf/ByteOutput
54afd003c848f9ec   20 of 345   androidx/compose/ui/text/ParagraphStyle
f556e13eaaab6bca   14 of  27   kotlinx/coroutines/internal/SystemPropsKt__SystemProps_commonKt
6c8f53d9d0a6baf9    2 of   2   androidx/compose/runtime/internal/PlatformOptimizedCancellationException_jvmKt
ca1c923fed50807f    2 of   5   androidx/compose/animation/AnimatedContentKt$AnimatedContent$6$1$5$1$1$invoke$$inlined$onDispose$1
84aa0a2d053f1eaa    2 of   6   kotlin/enums/EnumEntriesKt
308b66bae872eb51    2 of   2   androidx/compose/ui/autofill/AutofillManager
786d78035b638e19    3 of  11   me/ash/reader/domain/service/AppService
3bcc76e03ef7a6c3   17 of  34   androidx/compose/foundation/text/modifiers/LayoutUtilsKt
9c87ed264d3ac980   50 of  98   androidx/compose/material3/ColorSchemeKt$WhenMappings
3d25df04de5be95a    3 of   3   androidx/work/WorkerParameters$RuntimeExtras
d493272a5e3bd8a2    4 of   5   me/ash/reader/ui/ext/DataStoreExtKt$get$1$invokeSuspend$$inlined$map$1
66009c5cd7fbb885    2 of   2   me/ash/reader/infrastructure/preference/SyncIntervalPreference$Every1Day
3951f50ca0789900    7 of  10   androidx/compose/ui/input/pointer/PointerIcon$Companion
cfea0500519a2e57    2 of   3   me/ash/reader/infrastructure/preference/ReadingThemePreferenceKt
fefe03fdfc9834b3    2 of   2   okhttp3/internal/http2/Http2Writer$Companion
6960f5068e47a70a    3 of   3   retrofit2/BuiltInFactories$Java8
adeea904026d13b5    1 of   6   com/google/gson/Gson$4
0245d4a529b08a62   30 of  66   com/rometools/rome/io/impl/DateParser
4ada038083073f69    4 of  34   okhttp3/internal/Internal
