[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Breezy-Weather-_v5.2.8-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
e6ac01f538aef5ff    1 of   2   kotlinx/coroutines/flow/AbstractFlow$collect$1
7d5565c3d9c5e07c   32 of 240   org/breezyweather/settings/SettingsManager
fc985f68974f25b5   10 of  23   androidx/compose/ui/text/font/PlatformFontFamilyTypefaceAdapter
224bcd4a2e0a40ad    3 of   3   androidx/compose/foundation/layout/UnspecifiedConstraintsNode$measure$1
c97634b9dec3f47f   14 of  30   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper
0f807fddb33bee4e   25 of  37   androidx/compose/ui/input/pointer/util/PointerIdArray
0d840280df833a07    2 of  16   kotlin/collections/AbstractMap$Companion
2793d4f90e999967    1 of   5   org/breezyweather/common/di/DbModule_ProvideDatabaseHandlerFactory
fc495ee156cc1e2f    2 of   6   androidx/activity/ViewTreeOnBackPressedDispatcherOwner
c75224598fd95b96    2 of   2   androidx/emoji2/text/EmojiCompatInitializer$BackgroundDefaultConfig
cb35d32b3f6333e6   14 of  64   androidx/compose/ui/text/input/TextFieldValue
85205af2c9abdc49    7 of   9   androidx/compose/ui/graphics/vector/PathNode
514a41bcc37ad3ee    2 of   2   androidx/compose/ui/text/platform/DispatcherKt
e3503542775684e4    3 of  62   app/cash/sqldelight/BaseTransacterImpl
32f1cd8c22ad679d    2 of   3   androidx/compose/runtime/SnapshotStateKt__SnapshotMutationPolicyKt
ede67da9b66e7fac    6 of   8   kotlinx/coroutines/flow/SharingCommand
c53baa1113eab48a    4 of   7   kotlinx/coroutines/CoroutineDispatcher$Key
67165779920622f1    2 of   4   okhttp3/internal/connection/RealConnectionPool$Companion
48c3a4fc8573e275    3 of   5   androidx/compose/animation/core/VectorizedAnimationSpec
eb679ef4837211bd    1 of   2   androidx/fragment/app/FragmentManager$1
a8362c0cde91ebc8    4 of   7   androidx/compose/animation/core/MutatorMutex$Mutator
336d47ede9961ad4    3 of  34   androidx/collection/MutableScatterSet$MutableSetWrapper
bb0e5d03fb8bf6ee    9 of  14   org/breezyweather/main/MainActivity$initView$2$1
9fc2c550ab5c9601    6 of  12   androidx/compose/ui/platform/WrappedComposition$setContent$1$1$2$1
b10c6ae620a154d9    4 of  18   okhttp3/internal/concurrent/Task
1cfb2e2295f59575    4 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainResourceIdCache$1$1$invoke$$inlined$onDispose$1
ba515f165bad8dc9    4 of   4   androidx/compose/foundation/text/EmptyMeasurePolicy$placementBlock$1
f8f74e191559ca6b    2 of   3   androidx/work/Operation$State$IN_PROGRESS
c3b441ee3ba2fb73    1 of   9   androidx/compose/ui/platform/AndroidUiDispatcher$Companion$currentThread$1
2534e75036d4aaab   13 of  43   androidx/compose/ui/text/android/LayoutIntrinsics_androidKt
6e2ac7470569625c   28 of  75   androidx/appcompat/view/SupportMenuInflater
01c3dbadbbe94ad6   11 of  21   androidx/arch/core/executor/ArchTaskExecutor
63ec3617fb279bb2    7 of  25   org/breezyweather/main/fragments/HomeFragment$switchListener$1
74fe5d98a040a7c3   13 of  26   kotlin/sequences/FilteringSequence$iterator$1
f93d383d1d2546ae    7 of  53   androidx/compose/material3/ButtonColors
b02fdeb3dfc0cbc6   26 of  76   io/requery/android/database/sqlite/SQLiteConnection$OperationLog
a7be9f37296cf8d9    6 of   7   androidx/lifecycle/ViewModelProvider$AndroidViewModelFactory$Companion
0280e3b6d245c3f3    3 of  17   androidx/compose/ui/text/android/VerticalPaddings
ea2f52895c2601a4    6 of  12   org/breezyweather/main/MainActivity$initView$3
b7c98e37efa355df    3 of  32   okhttp3/EventListener
c2e2fbd6cfa8dca4    7 of  11   androidx/compose/material3/MaterialThemeKt$MaterialTheme$1
fa7fe23ac707db08    2 of   8   androidx/compose/ui/focus/FocusPropertiesKt$sam$androidx_compose_ui_focus_FocusPropertiesScope$0
9b17efb5eca3f2de    3 of  18   okio/Options
a5a6e7863d3b0f58    1 of 254   org/breezyweather/background/weather/WeatherUpdateJob
35a87bcd05a9d175    4 of   4   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$remeasure$2
0a08cd28d8356577    6 of  10   androidx/compose/ui/platform/WindowInfoImpl
c6daec9591d8f1bf   13 of  40   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigFactory
c3a50da01bd89649    5 of   6   androidx/compose/runtime/DynamicProvidableCompositionLocal
302b79bb59ee397c    1 of   2   androidx/compose/ui/node/NodeChainKt$SentinelHead$1
4309111bf9cde3b2    2 of  43   org/breezyweather/common/extensions/WorkManagerExtensionsKt
ec800f955d7bf53c    2 of   2   org/breezyweather/theme/weatherView/materialWeatherView/MaterialWeatherView$Companion
3af873199ab2bc8b   14 of  35   androidx/compose/ui/text/style/LineHeightStyle$Trim
9c4becba30b66190   24 of  65   androidx/compose/ui/input/pointer/PointerEvent
4152ca81ec3ba5b8    7 of  17   androidx/compose/material3/tokens/TopAppBarMediumTokens
4d68d8a286483027    3 of   3   breezyweather/data/data/DatabaseImplKt
136850951897113a    1 of   2   kotlinx/coroutines/flow/DistinctFlowImpl$collect$2$emit$1
4b349a166b93b115   11 of  31   androidx/compose/ui/input/pointer/PointerType
29f3cdae54795fd1   32 of  35   androidx/compose/ui/layout/Placeable
0a47d22f2ff10517    1 of   2   androidx/compose/ui/text/font/FontListFontFamilyTypefaceAdapter$special$$inlined$CoroutineExceptionHandler$1
6e109a5e02413b5e    1 of   2   androidx/work/impl/WorkManagerImpl$Api24Impl
fd4295af85ed1dbb    1 of   2   androidx/appcompat/R$styleable
c2387465a5430e62    1 of  36   androidx/compose/ui/modifier/ModifierLocalModifierNodeKt
396fdbca2194052d    5 of   6   androidx/compose/ui/graphics/vector/ImageVector$Companion
12d711ac33ae8bde    5 of  26   app/cash/sqldelight/driver/android/AndroidCursor
232b5add40fc423b    3 of   3   androidx/compose/foundation/interaction/PressInteraction$Release
9a230719f24a39b6    6 of  15   androidx/emoji2/viewsintegration/EmojiTransformationMethod
cf811fa0a0a8ea79    1 of   1   androidx/compose/ui/input/pointer/PointerIcon
bd873f5fd6b57f1d   61 of 166   androidx/compose/ui/graphics/vector/PathParserKt
f123371a7c76ea45    3 of   4   androidx/compose/ui/platform/AndroidUiDispatcher_androidKt
e89b503a0d73b39d    5 of 461   androidx/collection/IntIntMap
515c3b56ef0de241    2 of   5   androidx/compose/ui/node/OnPositionedDispatcher$Companion$DepthComparator
041525226c30c389    2 of   4   androidx/compose/animation/core/VectorConvertersKt$IntToVector$1
a4e16e8feb2edc1e    1 of   3   androidx/work/impl/WorkDatabase_AutoMigration_17_18_Impl
dc5fa952542f2659    4 of   6   androidx/compose/material3/InteractiveComponentSizeKt
1842533b83ef247b   20 of  28   androidx/compose/animation/core/AnimationScope
841daa9d4d6bc544  188 of 1511   androidx/work/impl/model/WorkSpecDao_Impl
f1b50380a0781ca4    1 of   1   kotlinx/coroutines/channels/Channel
d0c390f94e792795   20 of  45   kotlin/coroutines/CombinedContext
43f2a694be234bfa    2 of   4   androidx/compose/material/ripple/RippleThemeKt$LocalRippleTheme$1
6c89f8768ef1c485    8 of  14   androidx/emoji2/text/EmojiCompat$ListenerDispatcher
f248a0ecaa59b3c2    7 of  11   androidx/compose/ui/platform/WrappedComposition$setContent$1$1$3
5a8ca0da7d33b126   96 of 149   androidx/lifecycle/LifecycleRegistry
7193efab63edb36a    2 of  14   org/breezyweather/main/fragments/ComposableSingletons$ManagementFragmentKt$lambda-1$1
79ad16c008d23437    2 of  13   androidx/compose/ui/graphics/vector/PathNode$RelativeHorizontalTo
fabca75731c56137    2 of   2   kotlin/collections/ArrayDeque$Companion
f6c34d5950fa8118    6 of  14   androidx/compose/foundation/layout/PaddingValuesElement
a2c9f24a58711a90   11 of  41   androidx/compose/ui/node/LayerPositionalProperties
d00913d736b9663a    2 of   2   androidx/compose/ui/modifier/ProvidableModifierLocal
6b1d1949c934cfbc    4 of   6   androidx/compose/foundation/layout/Arrangement$Start$1
2bfe4e77902744b2    1 of   2   androidx/fragment/R$styleable
6de5bc8beb9fdcd6    4 of  60   okhttp3/internal/authenticator/JavaNetAuthenticator
538ead03ac019422    5 of   6   okhttp3/internal/platform/Android10Platform$Companion
8ec0914ef49d610f    2 of   4   androidx/arch/core/executor/DefaultTaskExecutor$1
b194af6edb9497de   61 of 169   androidx/compose/material3/SurfaceKt
5b65b642333d83cc    3 of   5   androidx/work/impl/utils/futures/SettableFuture
54c0f7c39da328a5    4 of  10   androidx/compose/runtime/internal/IntRef
37f8e6c4d5aae768    2 of   2   kotlinx/coroutines/CoroutineExceptionHandler$Key
d18ebcf80160eca8    2 of  33   androidx/compose/ui/text/SaversKt$AnnotationRangeSaver$1
b3c5ea9304b84b72    2 of   2   androidx/fragment/app/Fragment$OnPreAttachedListener
536f05067cb9543f    3 of   3   kotlin/collections/AbstractMutableList
3e7b4899b94f93fc    1 of   5   org/breezyweather/common/di/DbModule_ProvideWeatherRepositoryFactory
0f31d2b8d34890f0    7 of   7   androidx/compose/runtime/snapshots/StateRecord
da698358e39e3abf    1 of   1   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/CommonFunctionsKt
e1dddb273062b406    3 of   9   androidx/compose/ui/semantics/Role$Companion
9302d043ac912bc4   26 of  81   androidx/profileinstaller/ProfileInstaller
add3979ca136998e   21 of  39   androidx/customview/poolingcontainer/PoolingContainer
4bf00db01a98df82    4 of   4   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1$1
c119a5ac3b53bee1    6 of   8   androidx/compose/material3/DelegatingThemeAwareRippleNode$attachNewRipple$calculateRippleAlpha$1
d2af15cf968874d7    2 of   5   androidx/compose/ui/platform/ViewLayer$Companion$getMatrix$1
760764fb7d44e91d    2 of  11   androidx/work/impl/constraints/controllers/ConstraintController
8c5b9cbe95e63b49    1 of   8   androidx/recyclerview/widget/RecyclerView$1
1370f1851273f89e   27 of 180   androidx/collection/MutableLongObjectMap
1ed6c17c675b1847   14 of  36   androidx/compose/ui/text/platform/AndroidParagraphIntrinsics_androidKt
f27e24e945c6aad5  295 of 2299   androidx/recyclerview/widget/RecyclerView
89de333dff969789    2 of   4   androidx/compose/foundation/text/selection/TextSelectionColorsKt$LocalTextSelectionColors$1
a4035e29d9dac4a6    1 of   1   androidx/compose/ui/modifier/ModifierLocalKt
e67065aaf2bf8f1e    5 of   6   androidx/compose/ui/input/pointer/PointerInputChangeEventProducer$PointerInputData
580830edffc88490    6 of  13   org/breezyweather/theme/weatherView/materialWeatherView/MaterialPainterView$orientationListener$1
d4d8e318c96795f9  136 of 407   androidx/compose/ui/focus/FocusTransactionsKt
0bad4693e34f52f8    2 of   5   androidx/compose/ui/text/SaversKt$TextGeometricTransformSaver$2
6f8b3b39fe80cf8a   13 of  20   androidx/compose/ui/text/platform/DefaultImpl
1228a9a8b477c6b3    6 of  10   androidx/fragment/app/FragmentStateManager$2
4d1d2b155e2edc30   15 of  20   androidx/compose/ui/text/android/LayoutIntrinsics
0b24726c6bf42095    6 of  12   androidx/compose/foundation/FocusableNode$onFocusEvent$1
1fbc3bd57fc9e6be  146 of 469   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNode
5808e4c040c76e00    5 of  13   androidx/lifecycle/ProcessLifecycleOwner$attach$1
6076d8a3872fee92    2 of 151   breezyweather/data/WeathersQueries
9a3da6de7a49a46f    4 of  55   kotlinx/coroutines/ExecutorCoroutineDispatcherImpl
4a90f87c30db372d    2 of  10   kotlinx/serialization/modules/SerializersModule
79ee3619d60f180d   27 of  57   androidx/compose/foundation/layout/RowMeasurePolicy
3392dbf4b1bfa02f    1 of  25   androidx/compose/ui/graphics/drawscope/EmptyCanvas
59e76b3d14c245d5    4 of   9   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration
628c1673bccf5f1b    6 of   8   kotlin/LazyThreadSafetyMode
81be924f9ce5fa98    2 of   3   kotlinx/coroutines/flow/internal/NopCollector
5bb4deda0a23983e   10 of  54   org/breezyweather/sources/eccc/EcccService
f556e13eaaab6bca   14 of  27   kotlinx/coroutines/internal/SystemPropsKt__SystemProps_commonKt
dfeb00f07e8f021d    1 of   9   androidx/recyclerview/widget/ItemTouchHelper$1
84474a2096987245    3 of   3   androidx/compose/ui/focus/FocusInvalidationManager$scheduleInvalidation$1
777e47ab53a18d3d   64 of 299   androidx/compose/ui/graphics/vector/VectorPainterKt
178ec06cefa34434    8 of  10   androidx/core/util/Pools$SynchronizedPool
832c73df13731b11  125 of 227   androidx/compose/runtime/SlotReader
f58559b526146c12   29 of 376   androidx/collection/ScatterMap
ba59ca2f077dacaa    3 of  31   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/ListImplementation
50a213b231e77547  163 of 363   kotlinx/coroutines/flow/SharedFlowImpl
7f890a7c94ac2e20   65 of 424   org/breezyweather/main/MainActivityViewModel
e693998cba0ba41b  222 of 703   androidx/compose/runtime/Recomposer
07e4dc749b7eda4a   18 of 120   io/requery/android/database/AbstractCursor
63ac02ba52aec219    2 of   4   androidx/compose/animation/core/VectorConvertersKt$DpToVector$2
ca1e6726fa606dc8    1 of  11   androidx/appcompat/widget/ActionMenuView$MenuBuilderCallback
8855cc54fc04d546   12 of  36   androidx/work/impl/utils/CancelWorkRunnable
22eff7ececf8a9f3   13 of  15   androidx/compose/ui/graphics/vector/VectorComponent$drawVectorBlock$1
9ddc85ca8ee48a67   11 of  37   androidx/lifecycle/viewmodel/internal/ViewModelProviders
6be9c55e0f46c8aa    3 of   4   androidx/compose/ui/text/android/CanvasCompatM
445463472c895dc3    9 of  14   org/breezyweather/main/fragments/HomeFragment$initView$5$1
51c4366744ab3cf6    4 of  16   okhttp3/internal/concurrent/TaskRunner$RealBackend
f17780ab236844ae    2 of   3   androidx/work/Operation$State$SUCCESS
e4851b6d940c85f9    3 of   4   androidx/compose/ui/layout/AlignmentLine
27e0be95829adc3c    5 of  16   okhttp3/internal/platform/android/AndroidSocketAdapter$Companion
5b9130dba9fb7c47    3 of   7   androidx/compose/runtime/KeyInfo
2d8bc9717ddf9be6   16 of  21   androidx/compose/ui/platform/AndroidComposeView$Companion
1fbfe26e7d204910    1 of  10   androidx/appcompat/widget/Toolbar$LayoutParams
c5fe68ffb72ad624    4 of   6   androidx/compose/ui/text/style/LineHeightStyle$Alignment$Companion
882f6ff3ebc9163f    7 of  25   org/breezyweather/theme/weatherView/materialWeatherView/MaterialWeatherThemeDelegate$Companion
286ee94c1909be7b    4 of  12   androidx/compose/ui/input/pointer/SuspendingPointerInputFilterKt
52819f5e7c537721   11 of  30   androidx/compose/ui/graphics/colorspace/RenderIntent
0b709cb3e2782c0c   10 of  17   androidx/fragment/app/SpecialEffectsController$3
5c0422beb985c50c    8 of  10   androidx/compose/runtime/CompositionContext
ce4afb8d2d221dc0    8 of  12   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$ProvideAndroidCompositionLocals$3
af577e0ff61e8047   48 of 128   androidx/work/impl/utils/ForceStopRunnable
54b8e061f4911ecb   40 of 142   androidx/appcompat/app/AppCompatActivity
b37fd1e35e6e43a8   17 of  24   org/breezyweather/common/basic/models/options/UpdateInterval
2e838573096f596c   16 of  24   androidx/lifecycle/compose/LocalLifecycleOwnerKt
cecda1e8f48222bf    3 of   3   org/breezyweather/Hilt_BreezyWeather$1
4295ae9e85896166    5 of   5   androidx/activity/ComponentActivity$4
fafce614eee47349   29 of  66   org/breezyweather/common/basic/insets/FitBothSideBarHelper
08d879daec923caa    1 of   2   androidx/lifecycle/ViewModelProvider$OnRequeryFactory
98511f25fe77e95e    7 of  29   androidx/compose/ui/text/android/PaintExtensions_androidKt
32969dbf0bebc6b9  152 of 368   androidx/compose/ui/input/pointer/Node
68c70ad5dccc01ce   20 of  38   androidx/compose/material/ripple/RippleContainer
59fe46fa1fb798d1    7 of  14   androidx/compose/ui/graphics/BlendModeColorFilter
a8d714d3a81b98a7    3 of  20   org/breezyweather/background/updater/data/ReleaseService
3eeffd2b1f7ff844    2 of   2   androidx/compose/foundation/layout/WindowInsets$Companion
2433ebaf6f3067a2    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLayoutModifier$1
435ac659746adc7d    2 of   3   androidx/emoji2/text/DefaultEmojiCompatConfig
6a07791f83df940a    2 of  12   androidx/compose/ui/layout/ComposableSingletons$SubcomposeLayoutKt$lambda-1$1
30798682b5c75df0    8 of  29   androidx/appcompat/view/WindowCallbackWrapper
523840d1f5fbdd83    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$12
62a1ade9dfe8c038    1 of   4   androidx/interpolator/view/animation/LookupTableInterpolator
af4cd78cdd520ee4    3 of  15   kotlin/collections/EmptyIterator
85a96e4a82edebfd    8 of  28   androidx/compose/ui/text/style/TextMotion
f77d5d898c0cfd2b  158 of 349   org/breezyweather/main/fragments/HomeFragment
25873d9c58a7e4b5    4 of  48   androidx/core/content/res/GrowingArrayUtils
0be8c4a84764ed8c    3 of  34   androidx/core/app/NotificationChannelGroupCompat
53c626b8e69e47ca    3 of   3   androidx/compose/ui/node/BackwardsCompatNode$initializeModifier$2
0a583de0ac2392e9   22 of  38   org/breezyweather/theme/weatherView/materialWeatherView/MaterialPainterView$mGravityListener$1
6eebcbff0f15e6b2   36 of 1139   kotlin/collections/ArraysKt___ArraysJvmKt
72be827d7c2b0b9e    3 of  77   okhttp3/Headers
662c9a3db76e5349   11 of  25   androidx/compose/ui/text/font/FontStyle
28cacd05d2dc8d8e   12 of  61   okhttp3/internal/platform/Platform$Companion
dfc61ca6e37d5e97    3 of   5   androidx/compose/foundation/layout/Direction
a8a88726ac0ca9f7    4 of  12   androidx/compose/ui/text/android/BoringLayoutFactoryDefault
99986f4b5de1f098   30 of 152   androidx/compose/ui/graphics/GraphicsLayerModifierKt
ef29d111e0aff575   51 of 122   androidx/work/impl/WorkDatabase_Impl
19691aaf98b80a98    9 of 135   org/breezyweather/sources/ims/ImsService
013bf61146740cf7    7 of  40   androidx/compose/ui/text/Paragraph
a27588f0cc23fc86    2 of   2   org/breezyweather/sources/here/HereService$Companion
76228d7d7972f185    9 of  11   androidx/compose/ui/input/pointer/HistoricalChange
50f54455fbeb7983    2 of   2   org/breezyweather/sources/accu/AccuService$Companion
ef1847dd31209215    1 of   3   androidx/compose/foundation/FocusableInteractionNode$emitWithFallback$handler$1
1531d706afcbae8e    6 of  19   kotlin/collections/CollectionsKt__MutableCollectionsJVMKt
db266fe7f30ea6b7  272 of 506   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate
9fac817bd06a00a9    5 of  31   androidx/compose/ui/layout/ScaleFactorKt
0fcafdcdb1b598e5    6 of   6   androidx/appcompat/app/AppCompatActivity$2
35b2173f04aa4cfa    1 of   5   androidx/fragment/app/FragmentTransaction$Op
2999985232597e26    1 of  14   com/google/android/material/shape/RelativeCornerSize
a0ab5316d1bac995   48 of 165   androidx/emoji2/text/EmojiCompat
78d534e2e06c6594   98 of 166   androidx/fragment/app/SpecialEffectsController
39a309c015ac95f0    2 of   2   androidx/compose/foundation/FocusedBoundsNode$TraverseKey
