[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Droid-ify-_v0.7.6-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
c80a05c5768142ac   19 of  61   androidx/lifecycle/viewmodel/internal/ViewModelImpl
2c67b393dedfe8c9    2 of   3   androidx/appcompat/app/AppCompatDelegateImpl$5
6a82d67b86fa53e0   12 of  24   androidx/datastore/core/DataStoreImpl$readState$2
07b138d3b414e293    4 of   5   com/looker/droidify/utility/common/extension/ViewKt$special$$inlined$map$1
106383017e106494    6 of  74   androidx/core/view/ViewConfigurationCompat
65bf5e6fe4ee96d9    1 of  11   kotlinx/coroutines/EventLoopKt
ae3bcf9bdafe22b9    4 of  21   kotlinx/serialization/internal/NullableSerializer
1ba57f088a4cf709    7 of  27   androidx/datastore/preferences/protobuf/WireFormat
58fab761cabb2cc9    4 of   5   androidx/constraintlayout/core/widgets/ConstraintAnchor$Type
89d44ad14d28d7c7   23 of  77   androidx/loader/app/LoaderManagerImpl$LoaderInfo
6a39707822fbd151    5 of   8   androidx/core/content/res/ResourcesCompat$FontCallback
9d0ee8e57c29402f    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$4
9ec98ae98a6587ab    2 of  95   com/google/android/material/appbar/HeaderBehavior
925dedcc968410fa    3 of  47   okhttp3/internal/platform/android/AndroidSocketAdapter
682b69e36bfc03c6    5 of  12   androidx/datastore/preferences/protobuf/ExtensionSchemas
bbe29d789d5c1235   14 of  27   androidx/room/TriggerBasedInvalidationTracker$createFlow$1
e6c18841db903ce3   25 of  40   androidx/lifecycle/ReportFragment
b9a84a76fd52577a   41 of 125   kotlinx/coroutines/DefaultExecutor
827111b502462874    8 of  23   com/google/android/material/appbar/ViewOffsetHelper
7e6ddb2abd21e191    1 of   1   kotlinx/coroutines/flow/internal/AbstractSharedFlowSlot
c49304a9973bcef6    2 of   2   kotlinx/serialization/internal/LinkedHashMapClassDesc
d039a0f3c6957fa7    1 of   2   com/looker/droidify/ui/appList/AppListViewModel_HiltModules_KeyModule_Provide_LazyMapKey
f1bedb0f545ef715    3 of   3   com/looker/droidify/ui/appList/AppListFragment$special$$inlined$viewModels$default$2
238203dec1dbb87a   24 of  47   kotlinx/coroutines/flow/internal/SafeCollector
9a9bb8901af8110c    1 of   2   com/looker/droidify/service/DownloadService$onCreate$1$invokeSuspend$$inlined$filter$1$2$1
7a09bcc124a3db94    4 of  16   com/looker/droidify/di/DatabaseModule
5a7165c44bedada7    2 of  18   kotlin/text/MatcherMatchResult$groups$1
bb48a9fdf84630f3   78 of 292   androidx/appcompat/view/menu/MenuItemImpl
46ae3d89f4d065f4    7 of  30   com/looker/droidify/data/local/model/DownloadStats
3ca9d80e26a8a809    2 of   4   androidx/work/impl/Migration_7_8
61551779a916d53c    2 of   4   kotlinx/serialization/descriptors/SerialDescriptorKt
63c681d9bf5cb74b   26 of  32   com/google/android/material/shape/ShapePath$PathArcOperation
c688f39799662671    4 of   4   kotlinx/coroutines/channels/BufferedChannel$onReceive$2
9025ecef67eab12e    2 of   5   androidx/fragment/app/FragmentTransaction$Op
e499212ece9fe139   13 of  17   com/looker/droidify/MainActivity$collectChange$1
947f4711dc7c4507    7 of  45   okhttp3/HttpUrl$Companion
dd9713d5ef954bc1   17 of 595   androidx/datastore/preferences/protobuf/CodedOutputStreamWriter
0b45c01fc199f0d9    7 of   8   com/looker/droidify/ui/appList/AppListFragment$onCreateView$3$1
8ec0914ef49d610f    2 of   4   androidx/arch/core/executor/DefaultTaskExecutor$1
de241567630d6251    2 of   2   androidx/work/Operation
b6dd35ab8aa083c9    1 of   3   com/google/android/material/progressindicator/BaseProgressIndicator$2
48a909231ccee764   66 of 267   okio/ByteString
3c16676daf286e76   25 of 189   com/fasterxml/jackson/core/io/NumberInput
30f6073a251148f8   11 of  17   com/looker/droidify/database/Database$flowCollection$1
9107343c057dfa60    2 of  23   androidx/work/impl/constraints/trackers/NetworkStateTracker24$networkCallback$1
e04a4cf1c67340ef   11 of  46   androidx/core/view/ViewCompat$Api21Impl
6968dbe6fd9ee538    2 of   2   kotlinx/coroutines/flow/SharedFlowImpl$collect$1
67ed92923a8385d4    6 of  18   androidx/work/CoroutineWorker
429f705e6cfe2416    6 of  10   kotlinx/serialization/json/internal/StreamingJsonDecoder$WhenMappings
81f1430f0aa06273    7 of  11   androidx/lifecycle/LifecycleCoroutineScopeImpl$register$1
369d7be1c2fe05af    7 of  26   kotlinx/serialization/json/internal/JsonStreamsKt
04df353db6815d4d    5 of  50   com/looker/droidify/ui/tabsFragment/TabsFragment$SectionsAdapter
e9fe28d6c9591244   16 of  26   kotlin/collections/builders/MapBuilder$Itr
16def97226c4e351    9 of  39   androidx/loader/app/LoaderManagerImpl$LoaderViewModel
6ec22fbb8f8cc4cf    5 of   9   androidx/work/DirectExecutor
7f1382c7041413fc    4 of   9   okio/_JvmPlatformKt
1ecb836c2a421dda    7 of  61   androidx/core/app/ComponentActivity
e2b3339da244792a    2 of   3   androidx/core/view/ViewConfigurationCompat$Api26Impl
30cdcf09e2b9473c    1 of   5   androidx/fragment/app/FragmentManager$2
2a64d711e58232b6   11 of  18   androidx/appcompat/widget/AppCompatEmojiEditTextHelper
0570809fb621b98c    9 of  16   androidx/activity/OnBackPressedCallback$OnBackPressedEventHandler
307b8abfb9d72951   20 of  35   androidx/work/impl/model/WorkTypeConverters$WhenMappings
400fcc03adff6bb1    5 of   6   androidx/viewpager2/adapter/FragmentStateAdapter$2
8816e44f1f83899f    6 of   8   kotlinx/coroutines/channels/BufferOverflow
cf766c9086acff0f    2 of   2   kotlin/jvm/internal/ArrayIteratorKt
7ec10a2290167ebd   47 of 126   com/google/android/material/tabs/TabLayout$SlidingTabIndicator
f01139b980ada34f  138 of 239   com/looker/droidify/index/RepositoryUpdater
853fb84c872b0012    4 of   5   com/google/android/material/shape/RoundedCornerTreatment
8c4620b55f20299e   15 of  46   androidx/concurrent/futures/CallbackToFutureAdapter$Completer
d3fc525745fbee00    6 of   8   kotlin/LazyThreadSafetyMode
66cdc0550aaf2665    2 of   2   kotlinx/coroutines/flow/FlowKt__ChannelsKt$emitAllImpl$1
e577808d597176d9   19 of  36   androidx/datastore/preferences/protobuf/CodedInputStreamReader$1
080578665819822d    3 of   6   kotlin/sequences/SequencesKt__SequenceBuilderKt
b155317d57f7ed86    3 of   3   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$SingletonCImpl$SwitchingProvider$1
4a59380550919897   16 of  41   androidx/datastore/core/FileReadScope$readData$2
2d18ac1060f9fbab    5 of   8   androidx/lifecycle/ViewModelProvider$Factory
cd9b6599ad902fc8    2 of  28   com/looker/droidify/service/DownloadService$Binder
fcba28a679da179d    7 of   7   androidx/viewpager2/adapter/FragmentViewHolder
749449a87d077a66    1 of   5   androidx/appcompat/widget/SearchView$3
a44c7837f3ba659c   43 of  95   androidx/recyclerview/widget/RecyclerView$RecycledViewPool
1823d1be1e5fed9f    1 of   2   com/looker/droidify/ui/appList/AppListViewModel$special$$inlined$get$2$2$1
f5c5767527e43e30    8 of  27   kotlinx/coroutines/flow/internal/SafeCollector_commonKt
74c4f9e0c874df34   23 of  49   com/looker/droidify/service/SyncService$Job$Companion
46c1168da01c5a34   41 of  57   androidx/room/TriggerBasedInvalidationTracker$syncTriggers$2$1
9f090a337592bacc    1 of   6   androidx/coordinatorlayout/widget/CoordinatorLayout$ViewElevationComparator
13bc9c2d1369a69f    3 of   6   kotlin/coroutines/intrinsics/CoroutineSingletons
b1bebdf64b63dd41    3 of   4   kotlin/jvm/internal/CallableReference$NoReceiver
a57826c55851e187    3 of  12   androidx/collection/IndexBasedArrayIterator
2542bc99dc22af96    5 of   5   androidx/appcompat/widget/ResourceManagerInternal$ColorFilterLruCache
77b19ed44560a675    6 of  10   androidx/lifecycle/LifecycleKt
4a63a0ead9b3e94a  168 of 364   com/google/android/material/tabs/TabLayout$TabView
4147ff7e1ee6eaae    1 of   2   androidx/fragment/app/Fragment$1
717178d43f7facab    1 of   7   com/google/android/material/tabs/TabLayoutMediator$PagerAdapterObserver
e1512ee7e99dcc59    5 of   8   com/looker/droidify/ui/appList/AppListFragment$WhenMappings
52817f0f14d4f32f   13 of  18   kotlinx/coroutines/CoroutineDispatcher
ac9abc708674dceb    2 of   2   kotlin/coroutines/ContinuationInterceptor$Key
44531950b367e411    6 of  14   androidx/core/view/ViewCompat$Api21Impl$1
718fd602a80fa5fa    4 of   6   com/google/android/material/progressindicator/DeterminateDrawable$1
63fc00040a8d230c   16 of  23   androidx/work/impl/WorkerWrapper$runWorker$result$1
2fd819c4fd55b132    1 of   1   kotlinx/coroutines/flow/SharingStarted
1806273a1c681929    7 of  12   androidx/lifecycle/Lifecycle$Event$Companion$WhenMappings
e899664eea070ead   34 of 145   androidx/work/impl/model/WorkTypeConverters
4bcfc31d31fd7352   15 of  18   okio/OutputStreamSink
6d9bb5cb6af0e8df   16 of  56   kotlin/collections/SetsKt___SetsKt
9ced2bd0d82bb596    9 of 274   androidx/savedstate/SavedStateReader
f417ed963325d025    8 of  17   com/looker/droidify/service/DownloadService$onCreate$1$invokeSuspend$$inlined$filter$1$2
95997cad89d83a6e   13 of  83   kotlinx/coroutines/CoroutineContextKt
43d3c1303371cb16    6 of  13   kotlinx/coroutines/scheduling/DefaultIoScheduler
e70424c10ce385a3   30 of  31   com/fasterxml/jackson/core/JsonGenerator$Feature
57ef8fb675447796    1 of   5   androidx/arch/core/executor/TaskExecutor
6d744dfe782f0229   38 of  73   okhttp3/internal/platform/Android10Platform
0f0be1cc0ec95a82    3 of  27   kotlin/collections/ArrayAsCollection
65fcc40c2f55d429   18 of  33   androidx/work/impl/WorkerWrapper$launch$1
24c818f3de1e18a9    3 of   3   okhttp3/internal/concurrent/TaskQueue$execute$1
c42176ea2b502316   14 of  30   androidx/room/concurrent/CloseBarrier
da6b069c9706317c   30 of 138   com/google/android/material/appbar/MaterialToolbar
d654d7eac5c09ef3    1 of   1   kotlinx/coroutines/flow/SharingConfig
c0c079aed76e148e   26 of  51   kotlinx/coroutines/flow/internal/AbstractSharedFlow
a55f9b3d78e86c05    4 of   7   okhttp3/Dns$Companion$DnsSystem
ad93a033dcbd5b8d    2 of   7   androidx/work/impl/Migration_1_2
ca1e6726fa606dc8    1 of  11   androidx/appcompat/widget/ActionMenuView$MenuBuilderCallback
44cade664bcb4bf6    5 of   9   kotlinx/coroutines/scheduling/UnlimitedIoScheduler
c813076edef82b11    1 of   2   okhttp3/Authenticator$Companion$AuthenticatorNone
1ec43ddc90b2b93c   13 of  29   kotlinx/coroutines/flow/FlowKt__EmittersKt$onCompletion$$inlined$unsafeFlow$1
d635e55a757f7c87   11 of  32   com/looker/droidify/utility/common/extension/ViewKt
3afa0884cfe5870c    3 of   4   kotlinx/serialization/json/internal/StringJsonLexerKt
2e1e2fae549e9fb5   14 of  72   com/google/android/material/resources/MaterialResources
79f67e2b45c05881    4 of  38   kotlin/jvm/internal/FunctionReference
cd1df93860a42e1c   10 of  61   androidx/navigationevent/NavigationEventInput
7a2823095a7e39c0    6 of  11   kotlinx/coroutines/CompletableDeferredKt
691b20a00245e161    5 of   8   androidx/fragment/app/SpecialEffectsController$Operation$WhenMappings
8cf08ff81a66d3ce    1 of  70   kotlinx/coroutines/channels/ChannelsKt
28d34a04902af85d    4 of  38   kotlinx/serialization/internal/ListLikeDescriptor
8638f0e4188a64f7    7 of  13   com/looker/droidify/database/Database$RepositoryAdapter$getAllStream$1
fce8fd09e1e2daa0   10 of  17   com/looker/droidify/utility/common/extension/ViewKt$special$$inlined$map$1$2
1f48e3b442ee24b1    4 of   4   kotlinx/coroutines/channels/BufferedChannelKt$createSegmentFunction$1
ea69dda9e53af85f    6 of  38   kotlinx/coroutines/sync/MutexKt
f04b450d75f36a10   36 of  64   androidx/appcompat/view/menu/BaseMenuPresenter
64bdd6e7610c09f0    2 of   4   androidx/work/OperationImpl
52c45e42b68170a1    4 of  10   kotlinx/serialization/internal/IntSerializer
9066e61d45547985   31 of 239   androidx/collection/ArraySet
235af26f04b1ef2e    1 of   3   okhttp3/TrailersSource$Companion$EMPTY$1
d4c4c4ac91379bf4    1 of   8   androidx/work/impl/WorkDatabase_AutoMigration_16_17_Impl
2e697008d2ec8621    1 of   3   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl29
d134d737fe72a2de    3 of   3   kotlin/ranges/IntProgression$Companion
f6195fee0ca31fe5  240 of 668   com/google/android/material/tabs/TabLayout
30e236bb5d8aa162    6 of   8   kotlinx/coroutines/flow/SharingCommand
1643fb0943fd0403    9 of  16   androidx/room/RoomDatabase$Callback
d812074c4da91842    1 of   2   kotlinx/coroutines/flow/FlowKt__ErrorsKt$catch$$inlined$unsafeFlow$1$1
053a1473e773fc8c   19 of 393   androidx/datastore/preferences/protobuf/FieldSet
db28afa6f72dd91b   10 of  15   kotlinx/coroutines/flow/FlowKt__DistinctKt
06b3633cf18b6ebc    2 of   6   okhttp3/internal/platform/android/AndroidSocketAdapter$Companion$factory$1
edae3b68d96a8510   11 of  19   androidx/core/util/Pools$SimplePool
2287aaa3ef686df1    2 of   2   androidx/datastore/core/Message
0ce100f9c50f33df   14 of  16   com/looker/droidify/network/OkHttpDownloader
5584900040d85f95   36 of  68   okhttp3/internal/http/BridgeInterceptor
c58077d9c426ecb3    5 of  10   androidx/datastore/preferences/protobuf/MapFieldSchemas
210e459f9804f646    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$lambda$6$$inlined$collectWhile$1$1
391f6f7879a8251b    1 of   5   com/looker/droidify/di/InstallModule_ProvidesInstallerFactory
eea378ce09be0506    2 of   4   androidx/viewpager2/widget/ViewPager2$OnPageChangeCallback
a79ed9a38a79ee9d    2 of   2   androidx/navigationevent/NavigationEventTransitionState$Companion
ede2c186459c0321    7 of   7   dagger/hilt/android/internal/managers/ActivityRetainedComponentManager$1
9ae076996fba3918   13 of  22   androidx/lifecycle/ReportFragment$LifecycleCallbacks
4c173190d24f0515   49 of 10849   kotlin/collections/ArraysKt___ArraysKt
4be9ee1a606ecf40   30 of 113   okhttp3/Request$Builder
c60c25a6935d0a28    4 of   4   kotlinx/coroutines/channels/BufferedChannel$onReceiveCatching$2
967cfe0ffcc7ce54    7 of   9   androidx/room/coroutines/PassthroughConnectionPool$ConnectionElement
b4718f42ff3a8ee9    1 of  13   androidx/work/impl/UnfinishedWorkListenerKt$maybeLaunchUnfinishedWorkListener$1
9fbd91cbed50b9c6   22 of  28   com/looker/droidify/ui/appList/AppListViewModel
14bd1b5a2d551852    2 of   8   kotlinx/serialization/internal/CollectionSerializer
40cb5c8b5533a391    1 of  40   com/google/android/material/floatingactionbutton/ExtendedFloatingActionButton$3
ed78e88fed5ba24f   42 of 120   kotlinx/coroutines/scheduling/WorkQueue
c017ab541ff0fe50    2 of   2   androidx/fragment/app/strictmode/FragmentStrictMode$Policy$Companion
2cebd76688ed1985   15 of  58   com/looker/droidify/data/PrivacyRepository
c8df67d5842131cd    1 of   2   kotlinx/coroutines/channels/ProduceKt$awaitClose$1
61cb56dfab653697    7 of  28   com/looker/droidify/database/CursorOwner$Request$Installed
b45215d4fe45e524   24 of  36   kotlinx/coroutines/flow/FlowKt__ChannelsKt
1f7bfeae472d9c10    1 of   2   androidx/datastore/preferences/protobuf/WireFormat$FieldType$1
257835473a0a00dd    1 of   2   androidx/appcompat/widget/SearchView$8
dbc406fe9fa5c876    2 of 164   kotlin/math/MathKt__MathJVMKt
b289b5be6f8ff251   36 of  49   okhttp3/internal/connection/CallConnectionUser
95ed318ee3b70d3e    1 of   2   com/looker/droidify/compose/appDetail/AppDetailViewModel_HiltModules_KeyModule_Provide_LazyMapKey
3e44d0a5a555315f    1 of   2   androidx/datastore/preferences/protobuf/WireFormat$FieldType$4
319dce2b6ca079fb    8 of  21   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$$inlined$unsafeFlow$1
59975c859870878f    4 of  48   okio/InflaterSource
a71aa2c0b85d8775   23 of  49   androidx/datastore/preferences/protobuf/ManifestSchemaFactory
f3e50870e9d058b7    1 of  37   com/google/android/material/math/MathUtils
d0dabc52c11eb761    2 of   6   com/looker/droidify/utility/common/extension/NumberKt
74c665a19c27c7b8   47 of 105   okhttp3/internal/tls/OkHostnameVerifier
889d093bc8f073ae    3 of   3   okhttp3/internal/http2/Http2Connection$Companion
0e4c5a2dbab5542d    1 of   2   com/looker/droidify/datastore/PreferenceSettingsRepository$special$$inlined$map$1$2$1
bf1d59f6683e442e    2 of   8   kotlinx/coroutines/internal/LimitedDispatcherKt
05d4ea22e0321538   65 of  96   kotlinx/coroutines/flow/StateFlowImpl
6d8c42997a2cbe38    3 of   3   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$SingletonCImpl$SwitchingProvider$3
80493262a067594f   37 of  86   kotlinx/serialization/json/JsonConfiguration
3ed1259265b3e5f3   11 of  96   kotlin/text/Regex
d13baaaf95cdf55c   52 of  60   androidx/work/impl/Schedulers
03e48eff4aa95cb4    5 of  11   kotlinx/coroutines/flow/internal/SubscriptionCountStateFlow
d4e427643e68d6ef    3 of  10   androidx/lifecycle/Lifecycle
cc67beb70eb07769    6 of  23   kotlinx/serialization/internal/SerialDescriptorForNullable
10677d378355850e    1 of   4   androidx/work/impl/WorkDatabase_AutoMigration_17_18_Impl
9280194ec0d4a017    5 of  25   kotlinx/coroutines/NonCancellable
80d30230fb24b2c8    9 of  10   com/looker/droidify/datastore/model/Theme
38aba27ce59be45c    3 of   3   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelperFactory
a94eb161ad8d6eb1    2 of   6   kotlin/jvm/internal/FunctionReferenceImpl
c01c0fbf26371282   34 of 152   androidx/datastore/preferences/PreferencesProto$Value
cfebea3fa7ef4920   14 of  19   com/looker/droidify/service/Hilt_SyncService
229555d2ee1c6245   10 of  18   androidx/lifecycle/ViewModelProvider$Companion
daf94cd677adaaa2   25 of  33   com/looker/droidify/database/QueryBuilder
17e821f6db04963a    2 of   7   com/looker/droidify/service/DownloadService$State$Idle
20a13ab18ebeff8f    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$13
84db9b70706314ed    4 of   9   androidx/appcompat/app/AppCompatDelegateImpl$3
8026361bbc6c3177   11 of  44   androidx/appcompat/widget/ViewStubCompat
de35d3b409a4ff03    6 of  12   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$6$1$4
a43e45f6c31089ff    9 of  11   androidx/work/NetworkType
fc65dcf4659bce2d    2 of 265   androidx/collection/LongSparseArrayKt
a6216925599b1db7    8 of  11   androidx/core/app/CoreComponentFactory
db85448c4315d735    2 of   2   okhttp3/internal/http/RetryAndFollowUpInterceptor$Companion
5c4e272271206167    3 of   7   androidx/sqlite/db/framework/FrameworkSQLiteStatement
54a96b1b1f427bdc   14 of  27   androidx/datastore/preferences/protobuf/CodedOutputStream$AbstractBufferedEncoder
d4a0a6a9e48b3daf    4 of   5   com/looker/droidify/ui/tabsFragment/TabsViewModel$special$$inlined$get$1
a83ed0559ed88d9d   18 of  56   kotlinx/coroutines/flow/internal/ChannelFlow
234a124ee3ae5999   37 of  94   androidx/room/coroutines/PassthroughConnection
90627169c7952daa    1 of   3   androidx/collection/ArraySet$ElementIterator
d5f53efd5654b669    2 of   2   kotlin/UNINITIALIZED_VALUE
a278a5904da40179    3 of   3   okhttp3/internal/connection/RealConnectionPool$cleanupTask$1
