[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Cofi-_v1.21.5-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
0c9b9dafed22aefc    4 of   8   com/google/android/gms/tasks/TaskCompletionSource
b569f74ac07350a2    3 of   3   androidx/compose/foundation/lazy/layout/LazySaveableStateHolder$Companion
1948cca8a6866195   25 of  49   androidx/compose/runtime/SnapshotMutableStateImpl
361e4a5863bfcd0e    4 of   6   androidx/navigation/NamedNavArgument
46b7da3800130e66    1 of   3   androidx/compose/foundation/lazy/layout/LazySaveableStateHolder$Companion$saver$2
192359dfb82cca2b    2 of   2   androidx/compose/ui/text/platform/SynchronizedObject
5c88ab272c566902   15 of  25   androidx/compose/runtime/IntStack
89de333dff969789    2 of   4   androidx/compose/foundation/text/selection/TextSelectionColorsKt$LocalTextSelectionColors$1
f72cb4e458562963    1 of  16   androidx/compose/runtime/changelist/Operation$ObjectParameter
2a4678fcebb48bf1    2 of  42   okio/internal/ResourceFileSystem$Companion
fe47cc3ef25db32b   10 of  12   kotlinx/coroutines/flow/internal/ChannelFlow$collect$2
fc5eb6cfa11a989a    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalUriHandler$1
4fcf1b527a729dfe    2 of   4   androidx/compose/ui/graphics/vector/VectorComponent$invalidateCallback$1
209546b6d9bd2c8d   18 of  37   androidx/room/InvalidationTracker$ObservedTableTracker
524c1a7a69343217   10 of  20   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$lambda$6$$inlined$collectWhile$1
b14beef009b90515    2 of  10   androidx/compose/foundation/gestures/DefaultScrollableState$scrollScope$1
93bbd00f014911e4    1 of   4   androidx/window/layout/WindowMetricsCalculator
c00fb0c3b08a135c    4 of   6   androidx/lifecycle/DefaultLifecycleObserver
40edb8db0fdfa4f2    3 of   3   androidx/compose/ui/graphics/AndroidGraphicsContext$UniqueDrawingIdApi29
cfd65f5299287ab0   24 of  35   androidx/compose/foundation/text/modifiers/LayoutUtilsKt
3a90c5a76a77465d    4 of  13   kotlinx/coroutines/internal/ThreadContextKt$countAll$1
a0b88b84320b2a17   20 of  26   kotlinx/coroutines/CompletionStateKt
d2bccc68126aff9f   14 of  33   androidx/compose/ui/text/style/LineBreak$Strictness
89bd3bad1ea0ff91   94 of 133   androidx/compose/foundation/layout/WindowInsetsHolder
3d6921b2126bbd91   30 of  54   androidx/compose/ui/text/platform/AndroidParagraphIntrinsics
8fe86a4a407ef6ff    1 of   3   androidx/compose/runtime/SnapshotLongStateKt
8d08df8f3e857f21    1 of   3   androidx/compose/foundation/layout/WrapContentElement$Companion$width$1
ba515f165bad8dc9    4 of   4   androidx/compose/foundation/text/EmptyMeasurePolicy$placementBlock$1
e34896c3a346c5fd    4 of  18   kotlinx/coroutines/flow/FlowKt__CollectKt
13c847f7708bb785    2 of   4   androidx/compose/animation/core/SeekableTransitionState$Companion
8332b4a5581a1cbc    4 of  16   androidx/compose/foundation/lazy/grid/LazyGridScope
3ef3b5ac7d28c545    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalWindowInfo$1
c25c0fd442291c94    1 of   3   androidx/compose/foundation/lazy/layout/LazyLayoutSemanticsModifierNode$updateCachedSemanticsValues$1
ef3d30faf8d2b429    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$7
1b84a7d5a45e8b33   40 of 105   androidx/compose/ui/graphics/BlendMode
15ebdf8d7e26a77e   26 of  29   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$lazyDelegate$1
38a317d52f26b36e    1 of   3   androidx/compose/animation/EnterExitTransitionKt$expandHorizontally$2
58e3bb5fda41aac3   31 of  50   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsModifierLocalKt
75a478325a96c440    2 of   3   androidx/arch/core/internal/SafeIterableMap$AscendingIterator
9ed616cd53c4289b   27 of  57   androidx/compose/foundation/layout/RowMeasurePolicy
08a8d4eda31f6c13    4 of   5   androidx/compose/ui/node/NodeCoordinator$invalidateParentLayer$1
205153075c1bfc04   33 of 136   androidx/compose/animation/AnimatedContentMeasurePolicy
c529788a8f0821e1    8 of  23   androidx/work/impl/background/greedy/TimeLimiter
a7b0370cadfcce0d    1 of   1   kotlinx/coroutines/CompletionHandlerBase
8c2460449ba0a48d    2 of  14   androidx/compose/ui/Modifier$Element
6f527f31082a8b07   11 of  44   androidx/appcompat/widget/ViewStubCompat
5a97827efe7e55d9   17 of  34   androidx/lifecycle/ViewModelProvider$AndroidViewModelFactory
cb3607a00e17f1ce    4 of  10   androidx/customview/poolingcontainer/PoolingContainerListenerHolder
56041f71dca7269d  317 of 1265   androidx/compose/ui/platform/AndroidComposeView
0f08c3ff84293b8e    4 of  98   kotlin/random/Random
63724b760f68943d   60 of  86   androidx/startup/AppInitializer
b57b860b0c4a8c69   22 of 466   androidx/collection/ObjectIntMap
101878a8e5255ec3    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingSemantics$1
8ac3693fc74137eb    3 of   3   androidx/compose/foundation/layout/BoxMeasurePolicy$measure$2
5fc7c8dcae208a62   32 of  98   androidx/lifecycle/SavedStateHandle
d00913d736b9663a    2 of   2   androidx/compose/ui/modifier/ProvidableModifierLocal
5732940ff29602cb   44 of  49   com/omelan/cofi/components/RecipeItemKt$RecipeListItemBackground$1
84e5050816bf643a   15 of  47   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMap
681e6592a1c67f27    3 of  19   androidx/compose/ui/res/ImageVectorCache$ImageVectorEntry
0cdad3d2f4091871    4 of   4   androidx/compose/ui/layout/PinnableContainerKt$LocalPinnableContainer$1
df455f432ce87f9f    2 of  12   androidx/compose/runtime/saveable/SaveableStateRegistryImpl$registerProvider$3
376026c0446d06be    2 of  36   com/omelan/cofi/share/utils/ContextUtilsKt
d7acc65ff16cb3e7    3 of   3   androidx/compose/ui/graphics/TransformOrigin$Companion
77b462c0d78f9180    8 of  43   androidx/compose/ui/graphics/vector/PathNode$RelativeArcTo
ec2436dca63f8fba    4 of  16   kotlinx/coroutines/sync/SemaphoreSegment
56f08aabb01b9f3e    2 of  18   androidx/compose/ui/SessionMutex
ea9ef5bc2a312693    1 of   4   androidx/compose/foundation/gestures/DragGestureDetectorKt$BidirectionalPointerDirectionConfig$1
0330a0317e3aeebb    4 of   4   androidx/compose/foundation/OverscrollConfiguration_androidKt$LocalOverscrollConfiguration$1
fe4322644e0201a7    9 of  28   androidx/compose/ui/text/style/TextDecoration
301f8d511d3d33f6    5 of  28   androidx/compose/ui/graphics/vector/PathNode$ReflectiveCurveTo
f096e861feea159a    2 of   2   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/EndOfChain
e1dda285c782975d    5 of   5   androidx/compose/ui/node/LayoutNodeAlignmentLines
79ad16c008d23437    2 of  13   androidx/compose/ui/graphics/vector/PathNode$RelativeHorizontalTo
25bd4b48fcf9e19f    8 of  24   androidx/compose/ui/graphics/PathFillType
a9646607e397df61  296 of 755   kotlinx/coroutines/JobSupport
80fd76e094baf13d   22 of 114   androidx/compose/ui/graphics/AndroidPath
7971dbc53b106a3f    7 of 306   androidx/collection/MutableObjectList
b111f68d10dea4e0    5 of   6   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$$inlined$unsafeFlow$1
72104fc7ae7c600f   91 of 181   androidx/compose/foundation/lazy/grid/LazyGridKt
0dc0b77f5f221638    5 of   5   androidx/datastore/preferences/PreferenceDataStoreDelegateKt$preferencesDataStore$1
d5115fb33ddee4d9    3 of   5   androidx/compose/runtime/ParcelableSnapshotMutableLongState
924a86d51f7b384c   20 of  30   androidx/compose/foundation/layout/AndroidWindowInsets
0e08b0537c28b1da    6 of   7   androidx/lifecycle/LifecycleDispatcher
1d924a72d673723a   14 of 142   androidx/compose/ui/text/input/TextInputServiceAndroid
973fc66bbcaf9e54    1 of   8   com/omelan/cofi/pages/settings/CommonKt$settings$2$5
b172e7fbad77884b    3 of   4   androidx/compose/ui/input/nestedscroll/NestedScrollModifierKt
ea75f0585c3c35a7    4 of  61   kotlin/jvm/internal/CollectionToArray
96b751f31b1fefec    4 of  52   com/google/android/gms/common/api/internal/zaad
e714b0e0e8834cc0    4 of   7   androidx/compose/ui/node/LayoutModifierNodeKt
582affd7c9b2ddf4    2 of   3   androidx/compose/material3/internal/AnchoredDraggableState$Companion
62fcc4e29f09caa8    5 of  38   androidx/navigation/Navigator
9e347a61e1977602    9 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-18$1
7ec1837ee1762f0b    1 of   2   androidx/compose/ui/contentcapture/AndroidContentCaptureManager$boundsUpdatesEventLoop$1
e789d893cb1387cc    1 of   2   androidx/work/impl/utils/taskexecutor/TaskExecutor
f4baa2f2cae30f6d    2 of  44   androidx/activity/result/contract/ActivityResultContracts$RequestMultiplePermissions
cee9a57d76906ec3    3 of   3   androidx/navigation/NamedNavArgumentKt
6d7eaebfcdd43dd2    4 of   4   androidx/navigation/compose/NavHostKt$NavHost$27$1
ad5566ab623a1a0a    2 of   7   androidx/compose/ui/node/LookaheadCapablePlaceable$Companion$onCommitAffectingRuler$1
11a30651f2bcf69f    2 of   2   androidx/compose/ui/MotionDurationScale
e835c10174626e81    4 of  86   androidx/room/util/CursorUtil
4e8f681f561dc35a    4 of   5   androidx/compose/ui/layout/AlignmentLineKt
4c9ce0da7776e8e8    4 of  29   kotlin/Triple
b6f3f578604a9018    1 of   2   androidx/datastore/core/DataMigrationInitializer$Companion$runMigrations$1
9e5921756ff6c303    4 of   6   androidx/compose/animation/AnimatedVisibilityScopeImpl
804e9639341371b9    2 of   5   androidx/compose/ui/semantics/SemanticsProperties$PaneTitle$1
1f57864de5248fdb    1 of   6   androidx/datastore/core/okio/Synchronizer
5d7cc49263458943    4 of   4   kotlinx/coroutines/flow/FlowKt__DistinctKt$defaultAreEquivalent$1
55fcf8e78ed49024   10 of  10   com/omelan/cofi/components/RecipeInfoKt$RecipeInfo$stepInfo$2$1
0cf9de0a0745c65a    8 of  13   androidx/room/InvalidationTracker$Companion
84355da2a168ab12    2 of   3   androidx/compose/ui/text/input/TextFieldValue$Companion
1b43659c28dd25ec    2 of   3   kotlinx/coroutines/Active
ff88e945344e716d    2 of  18   androidx/compose/foundation/lazy/grid/LazySemanticsKt$rememberLazyGridSemanticState$1$1
df99c08338805475    2 of  18   androidx/compose/ui/text/SaversKt$SpanStyleSaver$1
3e7dfdf12e9fbee3    2 of   4   androidx/datastore/preferences/core/AtomicBoolean
d2a6eabc45bc0e57    5 of   8   androidx/compose/runtime/CompositionLocal
5001bcb23e9521d1    4 of   6   androidx/compose/runtime/Invalidation
29d6a4239b0f8500    9 of  12   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibilityImpl$1$1
4dbc79dc1d41bada    7 of  15   androidx/compose/foundation/lazy/layout/IntervalList$Interval
35e447be07ab860e   87 of 129   com/omelan/cofi/pages/list/RecipeListKt
76d369af1167bde4    1 of   4   androidx/compose/material3/IconKt$Icon$semantics$1$1
b4a7717f40c2f11a   14 of  16   com/omelan/cofi/pages/list/ComposableSingletons$RecipeListKt$lambda-3$1
8526e4fa58b06d6b    7 of  12   androidx/lifecycle/Lifecycle$Event$Companion$WhenMappings
3b77c372ba48f64a    2 of   4   androidx/compose/ui/graphics/layer/GraphicsLayer$drawBlock$1
3441a709fd8e3ad2    8 of  12   androidx/sqlite/db/SimpleSQLiteQuery
88878935b7802226    7 of  91   androidx/compose/ui/graphics/Color$Companion
e4b69a51fbbfd14f    1 of  14   androidx/compose/ui/unit/LinearFontScaleConverter
c01cbd55d59b9cc9   10 of  30   androidx/compose/foundation/gestures/DraggableNode
71780eea8fcbc445    7 of   9   androidx/compose/runtime/snapshots/SnapshotStateObserver$readObserver$1
aa50935a8eabe3be    4 of   4   androidx/compose/material3/internal/AnchoredDraggableState$anchoredDragScope$1
1a4f38473bf52ddd    5 of  10   kotlinx/coroutines/internal/LockFreeTaskQueueCore$Companion
5cfbeea3f36cd510    3 of  67   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsModifierLocal
c9d2b757c4568ef6    1 of   7   androidx/compose/foundation/lazy/layout/LazyLayoutSemanticsModifierNode$updateCachedSemanticsValues$3
f3c1e75cefbeaf04    4 of  23   androidx/room/TransactionExecutor
7dcda7ffd711f904   29 of  45   androidx/compose/ui/platform/WrappedComposition$setContent$1$1
e6178db391b74e3b   52 of 109   androidx/compose/animation/AnimatedContentTransitionScopeImpl
45350c2ecb5e966d   68 of 299   androidx/compose/ui/graphics/vector/VectorPainterKt
719f89f6638a6fc9    1 of   1   androidx/fragment/app/FragmentManagerImpl
4f8be0be6ca5d7ba    2 of   4   androidx/compose/animation/EnterExitTransitionKt$TransformOriginVectorConverter$2
53c626b8e69e47ca    3 of   3   androidx/compose/ui/node/BackwardsCompatNode$initializeModifier$2
4121adbe956ccdd8   13 of  14   androidx/compose/ui/platform/AndroidUiDispatcher$dispatchCallback$1
eeb1e2642c5794b2    3 of  22   androidx/compose/material/ripple/Ripple_androidKt
24894371a76714ae    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetMeasurePolicy$1
241690a80b954b19    3 of   5   androidx/compose/ui/unit/TextUnit$Companion
bcb578a8103a2012    7 of  10   androidx/compose/runtime/BroadcastFrameClock$FrameAwaiter
71ddc7c307ca85e2   19 of  21   androidx/room/SharedSQLiteStatement
591c139dcc79f2cf    5 of  35   kotlin/jvm/internal/PropertyReference
62e08f3b14660d87   12 of  46   androidx/compose/runtime/changelist/Operation$UpdateAnchoredValue
73bff4f8829fb198    1 of   2   androidx/datastore/core/DataStoreImpl$readDataAndUpdateCache$1
fec3d1cbec8fd7ce    6 of  64   androidx/compose/ui/unit/DpOffset
810234b527a42659   14 of  30   androidx/room/RoomSQLiteQuery$Companion
6775b95d72613805    2 of  13   kotlin/internal/PlatformImplementationsKt
29ed9cc5f98918ec   10 of  52   androidx/compose/runtime/SnapshotStateKt__DerivedStateKt
25238e2b3fad00eb    5 of   5   com/omelan/cofi/pages/details/RecipeDetailsKt$recipeDetails$3
5089ac8d10d77882   13 of  51   com/google/android/gms/common/api/Status
e5f5ca4f381803f3    2 of   9   androidx/compose/ui/semantics/SemanticsProperties$Text$1
d67e99a8196ec2e9    6 of   7   androidx/compose/ui/text/font/TypefaceResult$Immutable
5b864ba2b1a9f5df    8 of  71   androidx/tracing/Trace
eef89bac4e954f99    2 of   4   androidx/compose/foundation/layout/Arrangement$Vertical
81f5061bdc1cefa9    7 of  19   androidx/compose/ui/text/ParagraphIntrinsicsKt
7e9e962b81145dfc    3 of   5   androidx/compose/ui/text/platform/DefaultImpl$getFontLoadState$initCallback$1
ecf03d8bc1dc64f9   35 of  93   kotlinx/coroutines/sync/MutexImpl
24077b0a5ee39588    1 of  61   androidx/compose/ui/graphics/Path
415c19fb0270eeb0    2 of  16   androidx/compose/runtime/snapshots/SnapshotStateListKt
17643e43894d9402   28 of 276   androidx/compose/ui/node/LookaheadCapablePlaceable
12ce3777382b49fb    1 of   2   androidx/navigation/compose/NavHostKt$NavHost$26$1$invoke$$inlined$onDispose$1
0bf4aa92aabeffb2    2 of  14   com/omelan/cofi/components/ComposableSingletons$ListInfoBoxKt$lambda-3$1
7debf48d1593289e    1 of   3   kotlin/sequences/SequencesKt__SequencesKt$generateSequence$1
7c648091997911e0    1 of   5   androidx/navigation/NavController$navInflater$2
6e4076cd0a5ce6bc    2 of   3   androidx/datastore/core/DataStoreImpl$data$1$3
0d9c60770157d8cf    1 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$5
7974918e357d49f2    2 of  15   androidx/navigation/NavDeepLink$Builder$Companion
ec96aa4cb56987c6    2 of   2   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$collectAsState$1$1$1
976613c77988695f    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalView$1
ea059098ea1e04f9    4 of  23   androidx/compose/material3/internal/DraggableAnchorsElement
e2bad64b25a3452e    1 of   7   kotlin/jvm/internal/InlineMarker
543b66f64adb8c68    1 of  10   androidx/emoji2/text/EmojiCompat$CompatInternal
b6c3e5e2f68bf1d4    1 of  15   androidx/navigation/NavType$Companion$BoolType$1
5c0a8d15bf073a67   17 of  64   com/google/android/gms/wearable/internal/zzar
495afb3f425fe445    1 of   2   com/omelan/cofi/model/DataStore$getDismissedInfoBoxes$$inlined$map$1$2$1
ed34516d6dcdc51c   24 of  62   androidx/compose/animation/TransitionData
9f0dac7d7693116b   95 of 186   androidx/compose/ui/draw/PainterNode
9d0201d3b9ad11f6   20 of  49   androidx/compose/ui/unit/IntOffset
8cc2db1212123148    5 of   6   androidx/navigation/NavDeepLink$pathPattern$2
9f0d1762fd3ee1da    7 of  17   androidx/compose/foundation/layout/InsetsValues
a48264564b6bff29    8 of  33   androidx/compose/ui/text/input/KeyboardCapitalization
cb35d32b3f6333e6   14 of  64   androidx/compose/ui/text/input/TextFieldValue
d63360b70c590e46    3 of  20   androidx/compose/ui/text/input/ImeAction$Companion
925d72fff221c61e    1 of  14   kotlin/collections/ArraysKt__ArraysJVMKt
f792c2d2dab93b67    6 of  10   androidx/compose/ui/platform/AndroidComposeView$snapshotObserver$1
e33717e686b446fa    1 of  15   androidx/compose/ui/text/platform/extensions/SpannableExtensions_androidKt$setFontAttributes$1
8e307f243f7efacf   17 of  21   androidx/arch/core/internal/SafeIterableMap$ListIterator
a1f48ed2a874d3fa   45 of 105   androidx/compose/ui/unit/ConstraintsKt
958d9d1a847d7841    3 of  12   androidx/compose/ui/platform/InspectableValueKt
f7d97112bb410926    1 of   8   androidx/fragment/app/FragmentActivity$1
0d24c73b69bd1713    3 of  29   androidx/compose/ui/text/font/PlatformTypefaces_androidKt
a6c5e2ff16e4866f    1 of   9   androidx/compose/material/ripple/RippleNode$onAttach$1$1
ebe85c13f0ef53a6    2 of   4   androidx/compose/ui/node/DepthSortedSet$mapOfOriginalDepth$2
f4bfbb477abae1f5  115 of 475   androidx/compose/material3/FloatingActionButtonKt
e841f29d6b76c511   29 of  34   androidx/compose/runtime/livedata/LiveDataAdapterKt
648361cca428b5d9    2 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-3$1
0f4a06b34b569610    3 of   3   com/omelan/cofi/MainActivity$special$$inlined$viewModels$default$1
5d42b256c5829e29   24 of  30   androidx/compose/ui/node/NodeChainKt
a931ee6f9c65cf84    6 of  39   androidx/compose/ui/text/font/FontWeight$Companion
8cd0cf547e268963    2 of   2   androidx/compose/ui/MotionDurationScale$Key
0c716a1a17b5c51d    4 of   4   androidx/navigation/compose/NavHostKt$NavHost$26$1
85509fcb347aba27   17 of  40   kotlinx/coroutines/flow/FlowKt__ShareKt
ae58999d185fbb51    7 of   8   androidx/compose/runtime/snapshots/GlobalSnapshot$takeNestedSnapshot$1
91a9679cf8695a92    1 of   7   androidx/compose/runtime/ParcelableSnapshotMutableFloatState$Companion$CREATOR$1
af62e6978e35d30f    4 of   6   androidx/concurrent/futures/AbstractResolvableFuture$SafeAtomicHelper
1a3106efd159d955    8 of  11   androidx/compose/foundation/DarkTheme_androidKt
920cd2343f332bde   13 of  22   androidx/compose/animation/core/AnimationVector1D
d335b773c6db1648    2 of   4   androidx/activity/compose/PredictiveBackHandlerKt$PredictiveBackHandler$2$1$invoke$$inlined$onDispose$1
0f97ff35fa67be10    3 of  18   androidx/compose/ui/graphics/vector/PathNode$LineTo
640a76f008160e3a    4 of  29   androidx/emoji2/text/EmojiCompat$Config
7a924e1e0d570d0d    2 of   5   androidx/compose/ui/text/SaversKt$TextGeometricTransformSaver$2
f71bccab676f8809   21 of  30   androidx/compose/material3/MinimumInteractiveModifierNode
